id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
AKR1C42	Bile acid synthesis	aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)		3A0000269	4.0	176.0		1.1.1.50	NJ
AKR1D	Bile acid synthesis	aldo-keto reductase family 1, member D1 (delta 4-3-ketosteroid-5-beta-reductase)		3A0000269	4.0	176.0		1.3.99.6	refs: uniprot, KEGG DW Russell bile acid synthesis review paper (see human recon journal citations) NJ
AKR1D2	Bile acid synthesis	aldo-keto reductase family 1, member D1 (delta 4-3-ketosteroid-5-beta-reductase)		3A0000269	4.0	176.0		1.3.99.6	refs: uniprot, KEGG DW Russell bile acid synthesis review paper (see human recon journal citations) NJ
ALAASNNaEx	Transport, extracellular	L-alanine/L-asparagine Na-dependent exchange (Ala-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ALACYSNaEx	Transport, extracellular	L-alanine/L-cysteine Na-dependent exchange (Ala-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ALADGLNexR	Transport, extracellular	L-alanine/glutamine reversible exchange		3A0000304	2.0	185.0	PMID:10734121,PMID:10863037,PMID:14770310		
ALADGLYexR	Transport, extracellular	D-alanine/glycine reversible exchange		3A0000304	2.0	185.0	PMID:10734121,PMID:10863037,PMID:14770310		
ALAGLNexR	Transport, extracellular	L-alanine/glutamine reversible exchange		3A0000304	2.0	185.0	PMID:10734121,PMID:10863037,PMID:14770310		
ALAGLNNaEx	Transport, extracellular	L-alanine/L-glutamine Na-dependent exchange (Ala-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ALAGLYexR	Transport, extracellular	L-alanine/glycine reversible exchange		3A0000304	2.0	185.0	PMID:10734121,PMID:10863037,PMID:14770310		
ALAR	Alanine and aspartate metabolism	alanine racemase		3A0000212	1.0	176.0		5.1.1.1	
ALASERNaEx	Transport, extracellular	L-alanine/L-serine Na-dependent exchange (Ala-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ALASm	Glycine, serine, alanine and threonine metabolism	5-aminolevulinate synthase		3A0000254	2.0	176.0	PMID:2263504	2.3.1.37	NCD
ALAt2r	Transport, extracellular	L-alanine reversible transport via proton symport		3A0000304	2.0	185.0	PMID:11390972,PMID:11959859		NCD
ALAt4	Transport, extracellular	Alanine-Sodium symporter		3A0000269	4.0	185.0	PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958,PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:14770310,PMID:7534987,PMID:8954799		tv Mendz pg. 201 Reversibility is unclear.
ALATA_L	Glutamate metabolism	L-alanine transaminase		3A0000269	4.0	176.0	PMID:11863375	2.6.1.2	
ALATHRNaEx	Transport, extracellular	L-alanine/L-threonine Na-dependent exchange (Ala-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ALAtN1	Transport, extracellular	Alanine transport (Na, H coupled)		3A0000269	4.0	185.0	PMID:10823827,PMID:12845534		SAB based om PMID 10823827
ALCD1	Miscellaneous	alcohol dehydrogenase (methanol)		3A0000269	4.0	176.0	PMID:11128434,PMID:11762128,PMID:12592711,PMID:9806434	1.1.1.1	
ALCD21_D	Pyruvate metabolism	alcohol dehydrogenase (D-1,2-propanediol)		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157	1.1.1.1	NCD
ALCD21_L	Pyruvate metabolism	alcohol dehydrogenase (L-1,2-propanediol)		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157	1.1.1.1	NCD
ALCD22_D	Pyruvate metabolism	alcohol dehydrogenase (D-lactaldehyde)		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157	1.1.1.78	NCD
ALCD22_L	Pyruvate metabolism	alcohol dehydrogenase (L-lactaldehyde)		3A0000304	2.0	176.0	PMID:15987839,PMID:2296157	1.2.1.49	NCD
ALCD2if	Glycolysis/gluconeogenesis	alcohol dehydrogenase, forward rxn (ethanol -> acetaldehyde)		3A0000000	0.0	176.0	PMID:11762128,PMID:12592711	1.1.1.1	NCD
ALCD2yf	Glycolysis/gluconeogenesis	alcohol dehydrogenase (ethanol, NADP), forward reaction		3A0000134	0.0	176.0	PMID:11003211,PMID:14576493,PMID:19382904,PMID:19382905	1.1.1.2	NCD
ALDD20x	Tryptophan metabolism	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)		3A0000134	1.0	176.0	PMID:18983992,PMID:18983993,PMID:9884322		NCD. The formation rate of IAA from IAL was used to measure ALDH activity (9884322). Another ref. 2437936 for human blood aldehyde dehydrogenase
ALDD20xm	Tryptophan metabolism	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD), mitochondrial		3A0000134	1.0	176.0	PMID:18983992,PMID:18983993,PMID:6377948	1.5.1.12	NCD. Presence of cytoplasmic and mitochondrial isozymes of human aldehyde dehydrogenase (E.C. 1.2.1.3). Genetic ref. 8621661 for Delta-1-pyrroline-5-carboxylate dehydrogenase
ALDD21	Fatty acid oxidation	aldehyde dehydrogenase (pristanal, NAD)		3A0000304	2.0	176.0	PMID:11591435,PMID:8528251		NJ
ALDD2x	Glycolysis/gluconeogenesis	aldehyde dehydrogenase (acetaldehyde, NAD)		3A0000000	0.0	176.0	PMID:12616643	1.2.1.3	Only acetaldehyde considered for now. See also 1.2.1.4. Wide specificity, including oxidation of D-glucuronolactone to D-glucarate. Formerly EC 1.1.1.70; r0176
ALDD2xm	Glycolysis/gluconeogenesis	aldehyde dehydrogenase (acetylaldehyde, NAD), mitochondrial		3A0000134	0.0	176.0	PMID:18983992,PMID:18983993,PMID:19382904,PMID:19382905	1.2.1.3	NCD. For NAD
ALDD2y	Glycolysis/gluconeogenesis	aldehyde dehydrogenase (acetaldehyde, NADP)		3A0000000	0.0	176.0	PMID:12616643	1.2.1.4	See also ALDH1 (1.2.1.3); r0177
ALKP	Glycerophospholipid metabolism	alkaline phosphatase		3A0000269	4.0	176.0	PMID:3042787	3.1.3.1	added for staph (SAB)
ALOX12	Eicosanoid metabolism	Arachidonate 12-lipoxygenase		3A0000269	4.0	176.0	PMID:2217179,PMID:2377602	1.13.11.31	NJ
ALOX12R	Eicosanoid metabolism	Arachidonate 12-lipoxygenase R		3A0000269	4.0	176.0	PMID:9618483	1.13.11.31	
ALOX15	Eicosanoid metabolism	Arachidonate 15-lipoxygenase		3A0000269	4.0	176.0	PMID:11839751	1.13.11.33	Converts arachidonic acid to 15S-hydroperoxyeicosatetraenoic acid. Also acts on C-12 of arachidonate as well as on linoleic acid. NJ
ALOX5	Eicosanoid metabolism	Arachidonate 5-lipoxygenase		3A0000269	4.0	176.0	PMID:2829172	1.13.11.34	cofactors + usage still not clear see version ALOX5b for ATP concomittant hydrolysis - literature notes in vitro requirement for Ca and ATP for activity in addition to Fe
ALOX52	Eicosanoid metabolism	Arachidonate 5-lipoxygenase		3A0000269	4.0	176.0	PMID:11160764	1.13.11.34	cofactors + usage still not clear unknown mechanism - biochemistry supported by  PMID: 2829172, 11160764
ALR2	Pyruvate metabolism	aldose reductase (methylglyoxal)		3A0000269	4.0	176.0	PMID:12071861,PMID:1537826,PMID:9823300	1.1.1.21	NCD
ALR3	Pyruvate metabolism	aldose reductase (acetol)		3A0000269	4.0	176.0	PMID:12071861,PMID:1537826,PMID:9823300	1.1.1.21	NCD
AMANK	Aminosugar metabolism	N-acetyl-D-mannosamine kinase		3A0000269	4.0	176.0	PMID:10330343,PMID:10431835,PMID:11308027	2.7.1.60	JLR - Kegg R02705
AMETt2m	Transport, mitochondrial	S-Adenosyl-L-methionine reversible transport, mitochondrial		3A0000269	4.0	185.0	PMID:14674884		Added by RS/TV (6/17/05)
AMPDA	Nucleotide interconversion	Adenosine monophosphate deaminase		3A0000269	4.0	176.0	PMID:1400401,PMID:2345176	3.5.4.6	
AMPTASECG	Glutathione metabolism	alanyl aminopeptidase (cys-gly)		3A0000212	1.0	176.0	PMID:12675513	3.4.11.1	SAB. activity measured in cytosol rat liver; IT IS leucine aminopeptidase (EC3.4.11.1) NOT alanyl aminopeptidase EC3.4.11.2 which shows &gt; 80
AMPTASECGe	Glutathione metabolism	alanyl aminopeptidase (cys-gly) (e)		3A0000269	4.0	176.0	PMID:6126478	3.4.11.2	SAB. rat lumen renal proximal tubule preparation cysteinylglycine metabolism measured due to aminopeptidase M (=N); the annotation in BiGG of strong biochemical evidence in a textbook could not be found in the Google Books version search of this book; intensively sought for human metabolism; human metabolism is likely though not proven directly
AMY1e	Starch and sucrose metabolism	alpha-amylase, extracellular (strch1 -> strch2)		3A0000000	0.0	176.0		3.2.1.1	NCD
AMY2e	Starch and sucrose metabolism	alpha-amylase, extracellular (glygn2 -> glygn4)		3A0000000	0.0	176.0		3.2.1.1	NCD
ANDRSTRNGLCte	Transport, extracellular	glucuronidated compound transport		3A0000304	2.0	185.0			for MDR transport mechanism NJ
AP4AH1	Nucleotide interconversion	Ap4A hydrolase, asymmetrically		3A0000269	4.0	176.0	PMID:7767787,PMID:9479504	3.6.1.17	IT
APAT2rm	beta-Alanine metabolism	3-Aminopropanoate:2-oxoglutarate aminotransferase (m)		3A0000212	1.0	176.0	PMID:15304357	2.6.19.4	SAB
APRTO2	Arginine and Proline Metabolism	N-acetylputrescine: oxygen oxireductase (deaminating)		3A0000212	1.0	176.0	PMID:4156831	1.4.3.4	NCD
ARABR	Pentose phosphate pathway	arabinose reductase		3A0000269	4.0	176.0	PMID:12071861,PMID:12359133,PMID:15234337,PMID:9823300	1.1.1.21	
ARACHCPT1	Fatty acid oxidation	carnitine transferase		3A0000000	4.0	176.0		2.3.1.21	NJ
ARACHCPT2	Fatty acid oxidation	carnitine transferase		3A0000000	4.0	176.0			NJ
ARACHCRNt	Fatty acid oxidation	transport into the mitochondria (carnitine)		3A0000000	4.0	185.0			NJ
ARACHDt2	Transport, extracellular	fatty acid transport via diffusion		3A0000000	2.0	185.0	PMID:11788354,PMID:12864740		NJ
ARGDCm	Arginine and Proline Metabolism	arginine decarboxylase (m)		3A0000269	4.0	176.0	PMID:14752610	4.1.1.19	SAB m
ARGLYSex	Transport, extracellular	Arginine/Lysine exchanger (Arg in)		3A0000269	4.0	185.0	PMID:14770310		SAB  see PMID 14770310
ARGN	Urea cycle	arginase		3A0000134	4.0	176.0	PMID:1008818	3.5.3.1	
ARGNm	Urea cycle	arginase (m)		3A0000269	4.0	176.0	PMID:9144563	3.5.3.1	SAB m
ARGSS	Alanine and aspartate metabolism	argininosuccinate synthase		3A0000134	4.0	176.0			
ARGt4	Transport, extracellular	L-arginine transport in via sodium symport		3A0000304	2.0	185.0	PMID:11133652,PMID:12719981		SAB
ARGtiDF	Transport, extracellular	L-arginine transport via diffusion (extracellular to cytosol)		3A0000269	4.0	185.0	PMID:11342143,PMID:11414754,PMID:11591158,PMID:11891586,PMID:12049641,PMID:1348489,PMID:14770310,PMID:7534987,PMID:8954799		SAB
ARGtm	Transport, mitochondrial	arginine mitochondrial transport via ornithine carrier		3A0000269	4.0	185.0	PMID:14598172		TDV
ASCBt4	Transport, extracellular	L-ascorbate transport via proton symport		3A0000269	4.0	185.0	PMID:10471399,PMID:10556483,PMID:10556521,PMID:10631088,PMID:15705056		NCD
ASNALANaEx	Transport, extracellular	L-alanine/L-asparagine Na-dependent exchange (Asn-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ASNCYSNaEx	Transport, extracellular	L-cysteine/L-asparagine Na-dependent exchange (Asn-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ASNGLNNaEx	Transport, extracellular	L-glutamine/L-asparagine Na-dependent exchange (Asn-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ASNNm	Alanine and aspartate metabolism	L-asparaginase (mitochondrial)		3A0000254	2.0	176.0	PMID:11984834	3.5.1.1	PMID: 11984834 (denotes it as potentially mitochondrial)  mm
ASNS1	Alanine and aspartate metabolism	asparagine synthase (glutamine-hydrolysing)		3A0000269	4.0	176.0	PMID:2564390,PMID:2886907	6.3.5.4	
ASNSERNaEx	Transport, extracellular	L-serine/L-asparagine Na-dependent exchange (Asn-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ASNt4	Transport, extracellular	L-asparagine transport in via sodium symport		3A0000269	4.0	185.0	PMID:10747860,PMID:10891391,PMID:10930503,PMID:11325958,PMID:11342143,PMID:11414754		SAB
ASNTHRNaEx	Transport, extracellular	L-threonine/L-asparagine Na-dependent exchange (Asn-L in)		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2004 (2003), PMID 14530974
ASNtN1	Transport, extracellular	Asparagine transport (Na, H coupled)		3A0000269	4.0	185.0	PMID:10823827,PMID:12845534		SAB based om PMID 10823827
ASP1DC	beta-Alanine metabolism	aspartate 1-decarboxylase		3A0000212	1.0	176.0		4.1.1.15	The E. coli enzyme contains a pyruvoyl group.
ASPCTr	Pyrimidine synthesis	aspartate carbamoyltransferase (reversible)		3A0000269	4.0	176.0	PMID:2565865,PMID:8619816	2.1.3.2	
ASPDt6	Transport, extracellular	D-aspartate transport via Na, H symport and K antiport		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2003
ASPGLUm	Transport, mitochondrial	aspartate-glutamate mitochondrial shuttle		3A0000269	4.0	185.0	PMID:14598172		TDV
ASPt6	Transport, extracellular	L-aspartate transport via Na, H symport and K antiport		3A0000269	4.0	185.0	PMID:14530974		SAB  see Kanai and Hediger 2003
ASPTA	Alanine and aspartate metabolism	aspartate transaminase		3A0000269	4.0	176.0	PMID:2225456,PMID:6930651	2.6.1.1	
ASPTAm	Alanine and aspartate metabolism	aspartate transaminase		3A0000269	4.0	176.0	PMID:6930651	2.6.1.1	NCD
ATPH1e	Nucleotide interconversion	ATP diphosphohydrolase		3A0000269	4.0	176.0	PMID:8955160,PMID:9676430	3.6.1.5	IT
ATPH2e	Nucleotide interconversion	ATP diphosphohydrolase		3A0000269	4.0	176.0	PMID:8955160,PMID:9676430	3.6.1.5	IT
ATPS4m	Oxidative phosphorylation	ATP synthase (four protons for one ATP)		3A0000134	4.0	185.0	PMID:11959398,PMID:12110673,PMID:15528193	3.6.3.14	IF TV
ATPtm	Transport, mitochondrial	ADP/ATP transporter, mitochondrial		3A0000269	4.0	185.0	PMID:14598172		NCD
AVITE1t	Transport, extracellular	alpha-Tocopherol (Vit. E) transport		3A0000000	2.0	185.0			IT
BACCL	Biotin metabolism	biotin-[acetyl-CoA-carboxylase] ligase		3A0000269	4.0	176.0	PMID:12459313,PMID:7842009	6.3.4.15	IT
BACCLm	Biotin metabolism	biotin-[acetyl-CoA-carboxylase] ligase, mitochondrial		3A0000254	2.0	176.0	PMID:12459313,PMID:7842009	6.3.4.15	IT
BALAVECSEC	Transport, extracellular	B-alanine secretion via secretory vesicle (ATP driven)		3A0000269	4.0	185.0	PMID:12750892,PMID:15383652		SAB This reaction represents the ATP driven secretion of glu from the cell.  It leaves out the vesicle because a compartment is not available for that. ATP demand is not known for sure stoichiometrically, but 1:1 H coupling ratio is assumed, which could translate to 3 b-ala/ATP.
BAMPPALDOX	beta-Alanine metabolism	beta-Aminopropion aldehyde:NAD+ oxidoreductase		3A0000212	1.0	176.0	PMID:12586697	1.2.1.36	SAB
BAMPPALDOXm	beta-Alanine metabolism	beta-Aminopropion aldehyde:NAD+ oxidoreductase (m)		3A0000212	1.0	176.0		1.5.1.12	SAB
BBHOX	Lysine metabolism	4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)		3A0000269	4.0	176.0	PMID:9753662	1.14.11.1	MM
BCDO	Vitamin A metabolism	beta-Carotene dioxygenase		3A0000269	4.0	176.0	PMID:10799297,PMID:11401432,PMID:1503811	1.14.99.36	IT
BDHm	Butanoate metabolism	(R)-3-Hydroxybutanoate:NAD+ oxidoreductase		3A0000269	4.0	176.0	PMID:1639787,PMID:8679568	1.1.1.30	IT
BDMT_L	N-glycan synthesis	GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (liver)		3A0000000	0.0	176.0		2.4.1.142	NCD
BDMT_U	N-glycan synthesis	GDPmannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase (uterus)		3A0000000	0.0	176.0		2.4.1.142	NCD
BHMT	Glycine, serine, alanine and threonine metabolism	betaine-homocysteine S-methyltransferase		3A0000269	4.0	176.0	PMID:9281325	2.1.1.5	
BILDGLCURt	Transport, extracellular	bilirubin beta-diglucuronide transport via bicarbonate countertransport		3A0000269	4.0	185.0	PMID:10358072,PMID:12507753,PMID:9334206		NJ
BILDGLCURte	Transport, extracellular	bilirubin beta-diglucuronide transport MDR		3A0000304	2.0	185.0			NJ
BILGLCURt	Transport, extracellular	bilirubin monoglucuronide transport via bicarbonate countertransport		3A0000269	4.0	185.0	PMID:10358072,PMID:12507753,PMID:9334206		NJ
BILGLCURte	Transport, extracellular	bilirubin monoglucuronide transport MDR		3A0000304	2.0	185.0			NJ
BILIRED	Heme degradation	Nad(p)h biliverdin reductase		3A0000000	0.0	176.0	PMID:12456881,PMID:7656592,PMID:8117274	1.3.1.24	TDV
BILIRUBt2	Transport, extracellular	bilirubin transport via bicarbonate countertransport		3A0000269	4.0	185.0	PMID:10358072,PMID:12507753,PMID:9334206		NJ
BPNT	Nucleotide interconversion	3',5'-bisphosphate nucleotidase		3A0000269	4.0	176.0	PMID:10224133	3.1.3.7	
BPNT2	Nucleotide interconversion	3',5'-bisphosphate nucleotidase (paps)		3A0000269	4.0	176.0	PMID:10224133	3.1.3.7	
BTND1	Biotin metabolism	biotinidase (biotin)		3A0000269	4.0	176.0	PMID:12459313,PMID:15059618	3.5.1.12	IT
BTNDe	Biotin metabolism	biotinidase (biotin), extracellular		3A0000269	4.0	176.0	PMID:12459313,PMID:7509806,PMID:8001986	3.5.1.12	Also acts on biotin esters IT
BTNDm	Biotin metabolism	biotinidase (biotin), mitochondrial		3A0000269	4.0	176.0	PMID:12459313,PMID:15059618	3.5.1.12	Also acts on biotin esters IT
BTNPL	Biotin metabolism	holocarboxylase synthestase (biotin protein ligase)		3A0000000	4.0	176.0			IT for human biotin metabolism
BTNPLm	Biotin metabolism	holocarboxylase synthestase (biotin protein ligase), mitochondrial		3A0000000	4.0	176.0			IT for human biotin metabolism
BTNt2	Transport, extracellular	Biotin reversible transport via proton symport		3A0000269	4.0	185.0	PMID:10510291,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9508842,PMID:9649795,PMID:9824713		NCD
BTNt2m	Transport, mitochondrial	Biotin reversible transport via proton symport, mitochondria		3A0000269	4.0	185.0	PMID:12949353,PMID:15121743,PMID:16011464		NCD
BTNt3i	Transport, extracellular	Biotin transport via sodium symport		3A0000269	4.0	185.0	PMID:10329687,PMID:10334869,PMID:12646417,PMID:15561972,PMID:9516450		_01-25-05 based on Wang et al., 1999, JBC, 274(21), 14875-14888. IT 03-07-05:replaced IT: now based on  Balamurugan et al, 2005, Am J Physiol Renal Physiol, 288, F823-831,2005
BTNt4i	Transport, extracellular	Biotin uptake (antiport)		3A0000269	4.0	185.0	PMID:14770311,PMID:15623830		IT
BUP2	Pyrimidine catabolism	beta-ureidopropionase (D-3-amino-isobutanoate forming)		3A0000269	4.0	176.0	PMID:11508704,PMID:5773299	3.5.1.6	MM
BUTt2m	Transport, mitochondrial	Butyrate mitochondrial transport via proton symport, reversible		3A0000000	0.0	185.0			NCD
BUTt2r	Transport, extracellular	Butyrate transport via proton symport, reversible		3A0000269	4.0	185.0	PMID:10510291,PMID:11827462,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9508842,PMID:9649795,PMID:9824713		JLR
C160CPT1	Fatty acid oxidation	production of Palmitoylcarnitine		3A0000269	4.0	176.0	PMID:1988962	2.3.1.21	
C160CPT2	Fatty acid oxidation	C160 transport into the mitochondria		3A0000269	4.0	176.0	PMID:1528846,PMID:1988962	2.3.1.21	TV
C160CRNt	Fatty acid oxidation	C160 transport into the mitochondria		3A0000269	4.0	185.0	PMID:14598172		TV
C161CPT1	Fatty acid oxidation	production of palmitoleoylcarnitine		3A0000000	4.0	176.0		2.3.1.21	TDV
C161CPT12	Fatty acid oxidation	carnitine O-palmitoyltransferase		3A0000269	4.0	176.0		2.3.1.21	NJ
C161CPT2	Fatty acid oxidation	transport of Hexadecenoyl-CoA into mitochondrial matrix		3A0000000	4.0	176.0			TDV
C161CPT22	Fatty acid oxidation	C161 transport into the mitochondria		3A0000269	4.0	176.0		2.3.1.21	NJ
C161CRN2t	Fatty acid oxidation	C161 transport into the mitochondria		3A0000269	4.0	185.0			NJ
C161CRNt	Fatty acid oxidation	C161 transport into the mitochondria		3A0000000	4.0	185.0			TDV
C180CPT1	Fatty acid oxidation	production of stearoylcarnitine		3A0000269	4.0	176.0	PMID:1988962	2.3.1.21	TV (see C160CRN)
C180CPT2	Fatty acid oxidation	carnitine O-stearoyl transferase		3A0000269	4.0	176.0	PMID:1528846,PMID:1988962	2.3.1.21	TV
C180CRNt	Fatty acid oxidation	C180 transport into the mitochondria		3A0000269	4.0	185.0	PMID:14598172		TV
C181CPT1	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix		3A0000269	4.0	176.0	PMID:1988962	2.3.1.21	TDV
C181CPT2	Fatty acid oxidation	transport of Octadecenoyl-CoA into mitochondrial matrix		3A0000000	4.0	176.0	PMID:1528846,PMID:1988962		TDV
C181CRNt	Fatty acid oxidation	C181 transport into the mitochondria		3A0000000	4.0	185.0	PMID:14598172		TDV
C204CPT1	Fatty acid oxidation	carnitine C20:4 transferase		3A0000000	4.0	176.0	PMID:1988962	2.3.1.21	TDV
C204CPT2	Fatty acid oxidation	arachidonic acid transport into the mitochondria		3A0000000	4.0	176.0	PMID:1528846,PMID:1988962		TDV C20:4 transport
C204CRNt	Fatty acid oxidation	arachidonic acid transport into the mitochondria		3A0000000	4.0	185.0	PMID:14598172		TDV C20:4 transport
C226CPT1	Fatty acid oxidation	carnitine C22:6 transferase		3A0000000	4.0	176.0	PMID:1988962	2.3.1.21	TDV
C226CPT2	Fatty acid oxidation	C226 transport into the mitochondria		3A0000000	4.0	176.0	PMID:11274214,PMID:1528846,PMID:1988962		TDV
C2M26DCOAHLm	Limonene and pinene degradation	cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m)		3A0000212	1.0	176.0		4.2.1.17	SAB
CAATPS	Transport, extracellular	Ca ATPase		3A0000269	4.0	185.0	PMID:7876199,PMID:8396145	3.6.3.6	plasma membrane version (SR and ER versions also exist) stoichiometry actually varies (number of Ca/ATP transported). See PMID: 7876199 NJ
CAMPt	Transport, extracellular	cAMP transport (ATP-dependent)		3A0000269	4.0	185.0	PMID:11447229,PMID:12637526,PMID:12835412,PMID:14507663,PMID:15631998		IT
CAt7r	Transport, extracellular	calcium / sodium antiporter (1:3), reversible		3A0000269	4.0	185.0	PMID:12406570,PMID:2484986		MM
