	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14	cluster_15	cluster_16	cluster_17	cluster_18	cluster_19	cluster_20	cluster_21	cluster_22	cluster_23	cluster_24	cluster_25	cluster_26	cluster_27	cluster_28
B_MANNASEly_pos	13853.142855089727	13921.03591104717	16494.63268128494	13887.1749997305	17798.70424201115	17929.47636920347	17306.389259750453	17348.89117991457	16358.269461149152	14085.572630382783	14020.665576516702	13954.274965855831	13951.04385831415	16190.589517113624	13984.98114440358	17049.526614214	15629.344704346471	13995.964975425495	14083.378847151544	15926.88593758996	14018.18706236944	15728.11511588318	16658.810511690866	14081.826218585842	13962.121970268625	15291.582570966835	16148.894019992356	13948.349944330284	14023.598425909107
C100CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C100CPT1_pos	13.356407214741322	13.72999813929154	16.029823411921406	13.61773783497048	19.679187459453367	18.615769242292608	20.066337771789687	17.853299133381096	18.60913587009374	14.098042789753102	13.878559411358417	13.615294813418286	13.872564270115694	19.61341222623585	14.024427315022969	15.6149829966719	15.08179427130187	13.82147660068959	13.855790445176748	18.838920916892658	14.488508234897026	16.757946156326547	18.08094960255284	14.287929502867469	13.993013113275127	15.846772333533355	16.826669058258457	14.162643789262123	14.060426386987816
C101CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C101CPT1_pos	10.53103680318316	10.689410571931756	11.2538560515643	10.66189728241678	13.48959914058554	12.491149919168548	12.82473101686192	11.564534490834657	11.898423917197588	10.73029993922408	10.824530782520377	10.559606515125402	10.648283889221322	12.803638523969203	10.772012441719763	11.351260706042613	12.116467693376816	10.704354008320024	10.684935662301989	12.322023022290454	10.948151323093589	11.84401497951574	13.476129761477605	11.139954103340276	10.876019156523654	11.988742417298669	12.100859488539523	10.974152490270829	11.101722015384675
C101CRNe_pos	10.53103680318316	10.689410571931756	11.25385605156428	10.66189728241678	13.48959914058554	12.491149919168548	12.82473101686192	11.564534490834657	11.898423917197588	10.73029993922408	10.824530782520377	10.559606515125402	10.648283889221322	12.803638523969203	10.772012441719763	11.351260706042613	12.116467693376816	10.704354008320024	10.684935662301989	12.322023022290454	10.948151323093589	11.84401497951574	13.476129761477605	11.139954103340276	10.876019156523654	11.988742417298669	12.100859488539523	10.974152490270829	11.101722015384675
C102CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C102CPT1_pos	10.53103680318316	10.689410571931756	11.25385605156428	10.66189728241678	13.48959914058554	12.491149919168548	12.82473101686192	11.564534490834657	11.89842391719759	10.730299939224077	10.824530782520377	10.559606515125402	10.648283889221322	12.803638523969203	10.772012441719763	11.351260706042613	12.116467693376816	10.704354008320024	10.684935662301989	12.322023022290455	10.948151323093589	11.84401497951574	13.476129761477605	11.139954103340276	10.876019156523654	11.988742417298669	12.100859488539523	10.974152490270829	11.101722015384675
C10CRNe_pos	13.356407214741846	13.72999813929206	16.029823411922024	13.617737834971	19.67918745945412	18.615769242293325	20.066337771790465	17.85329913338178	18.609135870094445	14.098042789753649	13.878559411358951	13.615294813418808	13.872564270116223	19.613412226236616	14.024427315023503	15.6149829966725	15.08179427130244	13.821476600690122	13.855790445177275	18.838920916893382	14.488508234897584	16.75794615632719	18.080949602553524	14.287929502868003	13.993013113275662	15.84677233353396	16.826669058259114	14.162643789262674	14.060426386988349
C10DCCACT_neg	11215.699711013627	11212.267482370373	15190.090878256942	11283.111824062757	14705.5596111288	13820.521567603077	14193.358425601597	14785.162426046503	14579.282850573594	11246.876662118031	11678.517322087204	11144.09397209102	11208.99429101264	13348.510274051196	11329.553997742414	13460.011686164822	13853.78911724683	11189.423242371657	11174.065843298971	12318.4251917635	11182.217967742636	14051.097844913733	14655.985976946016	11785.762641755138	11452.627359009804	14373.409852596174	13841.51963833067	11591.164512259043	12787.00607863558
C10DCCACT_pos	40.12590649649196	42.14554425785008	52.02771975717774	40.58236972774344	51.39786628240328	46.87502087503299	55.79854035010739	49.70573816271439	46.69157895152821	44.286207336142944	43.81985877759427	44.06625677612541	42.19010090966015	47.52867586377731	43.58994548369321	53.91788400632357	43.85609665473039	40.66366393518516	41.655408830699336	54.14754049927907	43.53990246850519	51.42694316309613	47.4390320591622	40.28208663202988	41.0245939164549	42.37983824811572	48.15674622795382	43.58462335916328	44.20091630836958
C10DCc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10DCc_pos	11215.699711013604	11212.267482370378	15190.090878256957	11283.111824062757	14705.559611128798	13820.521567603078	14193.358425601597	14785.162426046498	14579.282850573592	11246.876662118026	11678.517322087197	11144.093972091016	11208.994291012636	13348.510274051196	11329.553997742429	13460.011686164824	13853.789117246824	11189.423242371657	11174.065843298971	12318.42519176351	11182.21796774264	14051.097844913733	14655.985976946002	11785.762641755133	11452.627359009806	14373.409852596176	13841.519638330665	11591.164512259043	12787.006078635575
C10DCe_pos	20.11952820501789	20.749406887891062	21.391060252729677	20.447217186884657	24.248718745300422	22.908130447320985	22.825496736296778	22.208355437451896	22.141588021915084	20.86473685471137	20.616155887327064	20.52867184256895	20.43852172912151	23.20030066095848	20.4024015524166	21.89043769454588	22.63253428051796	20.28606413296779	20.82860434440199	22.27810944461194	20.698331638142623	22.6623292816619	24.197679270486383	20.769791107372196	20.35997969950793	22.20980247560108	22.554172959468463	20.793063792131036	20.47910765369611
C10OHc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10OHc_pos	13.382848117913204	13.421215653276755	14.909580471884327	13.571033508643469	17.232668854656684	15.65176201135762	17.11132845275805	15.222528376731288	15.856874006071186	13.568082335820552	13.716180823931856	13.37027616690836	13.510537898689773	16.921305099705233	13.636622321572682	16.362745848278237	15.077391163467649	13.438665336846126	13.400179675651506	14.829812044436128	13.747511878077638	15.287543914279738	16.246465818423733	14.29244821027838	13.879658619001832	15.892209225129257	16.502721039909623	13.974330457033648	14.116498718184609
C120CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C120CPT1_pos	19.099783613764966	19.6841695756685	23.87236626057508	19.43575173372239	27.74710059554337	26.671496782631213	29.277197213418862	26.945316638706142	27.602165863542712	20.19551614879948	19.80553413947413	19.596889125539576	19.951000672425536	28.467613077544303	20.16174536258052	22.650026562931615	20.92302302005464	19.789757377824667	19.823566546821183	28.258821406714887	20.956124057739185	24.39241225583602	25.158329021893657	20.26566645263279	19.928391299714885	21.870930970200465	23.78402060519615	20.264396968630592	19.91519634515706
C121CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C121CPT1_pos	10.53103680318316	10.689410571931756	11.25385605156428	10.66189728241678	13.48959914058554	12.491149919168548	12.82473101686192	11.564534490834658	11.89842391719759	10.73029993922408	10.824530782520377	10.559606515125402	10.648283889221322	12.803638523969203	10.772012441719763	11.351260706042613	12.116467693376816	10.704354008320024	10.684935662301989	12.322023022290455	10.948151323093589	11.84401497951574	13.476129761477605	11.139954103340276	10.876019156523654	11.988742417298669	12.100859488539523	10.974152490270829	11.101722015384675
C12DCACOT_pos	11215.699711013604	11212.267482370376	15190.090878256942	11283.111824062757	14705.559611128798	13820.521567603077	14193.358425601593	14785.162426046509	14579.282850573594	11246.876662118024	11678.517322087191	11144.09397209102	11208.994291012634	13348.510274051196	11329.55399774242	13460.01168616482	13853.789117246832	11189.423242371651	11174.065843298971	12318.42519176351	11182.217967742648	14051.097844913736	14655.985976946036	11785.762641755136	11452.627359009804	14373.409852596176	13841.519638330668	11591.164512259042	12787.006078635572
C12DCACT_pos	11215.699711013604	11212.267482370376	15190.090878256942	11283.111824062757	14705.559611128798	13820.521567603077	14193.358425601593	14785.162426046509	14579.282850573594	11246.876662118024	11678.517322087191	11144.09397209102	11208.994291012634	13348.510274051196	11329.55399774242	13460.01168616482	13853.789117246832	11189.423242371651	11174.065843298971	12318.42519176351	11182.217967742648	14051.097844913736	14655.985976946036	11785.762641755136	11452.627359009804	14373.409852596176	13841.519638330668	11591.164512259042	12787.006078635572
C12DCTD_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C12DCTD_pos	11215.699711013604	11212.267482370376	15190.090878256942	11283.111824062757	14705.559611128798	13820.521567603077	14193.358425601593	14785.162426046509	14579.282850573594	11246.876662118024	11678.517322087191	11144.09397209102	11208.994291012634	13348.510274051196	11329.55399774242	13460.01168616482	13853.789117246828	11189.423242371651	11174.065843298971	12318.42519176351	11182.217967742648	14051.097844913736	14655.985976946036	11785.762641755133	11452.627359009804	14373.409852596176	13841.519638330668	11591.164512259042	12787.006078635572
C12DCe_pos	35.23075824446382	36.78561009587233	43.39187217155644	35.66012943140523	43.73133726318904	39.73707030209194	46.40579610678293	42.35781840765648	39.72168675261351	37.92690705641388	37.80377535987626	37.690851482344776	36.70345409765537	39.62542426721032	37.69231427617292	44.97165846609283	38.24583445847369	35.59885099477429	36.51174396349843	44.93292459099319	37.81347510811428	43.92576045773509	41.67175468638701	35.34946636003733	35.84390084761987	37.4591451457835	40.69929867879526	37.59157982306783	38.04950294268843
C12OHc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C12OHc_pos	13.459926714094332	13.545576869301373	16.011101791705137	13.722626145855882	18.467012339588187	15.50211182118828	18.044116722250944	15.520958972652242	16.04746857372023	13.63841050994176	13.861680976790996	13.40715669298094	13.58167845909986	17.397906555072424	13.800458519291023	16.82465860971634	15.431639165249416	13.577773344721194	13.518993270649805	15.238163989735533	13.898412917913848	16.16139297082657	17.83589680952381	14.653224984779673	14.020606781811855	16.199704904832675	16.959347733629198	14.189082025384105	14.495520822445243
C140CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C140CPT1_pos	8.156036803183163	8.314410571931758	8.878856051564304	8.286897282416787	11.11459914058554	10.11614991916855	10.454453759049166	9.247248323750982	9.524353232852777	8.359164526044715	8.449530782520377	8.184606515125406	8.273283889221325	10.428638523969209	8.397012441719765	8.983432903169764	9.741524050011398	8.329354008320028	8.31474836180197	9.947023022290455	8.573159417012775	9.504022024508624	11.102995014819871	8.764954103340276	8.501019156523654	9.613747429775962	9.727026225471963	8.59915249027083	8.726722015384677
C141ACBP_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C141ACBP_pos	15.882211602301492	16.032836295386414	19.65060513959236	16.314221572817726	21.712988446862354	17.755277215473875	21.77724870757193	19.57258738889201	19.727839053013525	16.44700161019381	16.44925261241953	15.95505034916765	16.65230599567837	20.782669235155424	16.54078709078292	20.72935551247381	18.622532125565467	16.172447779539198	16.046454566380355	18.891285825636597	16.665954738389413	20.77351445288452	21.403624621041747	18.09782143060431	16.588212265929627	19.809758173305475	21.37583219683072	17.15704567705009	17.488083376421937
C141CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C141CPT1_pos	10.53103680318316	10.689410571931756	11.253856051564275	10.66189728241678	13.48959914058554	12.491149919168548	12.824731016861918	11.564534490834657	11.89842391719759	10.73029993922408	10.824530782520371	10.559606515125402	10.648283889221322	12.803638523969203	10.772012441719763	11.351260706042613	12.116467693376816	10.704354008320026	10.684935662301989	12.322023022290455	10.948151323093589	11.84401497951574	13.476129761477605	11.139954103340274	10.876019156523654	11.988742417298669	12.100859488539523	10.974152490270829	11.101722015384675
C141OHc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C141OHc_pos	15.882211602301492	16.03283629538642	19.650605139592347	16.314221572817726	21.712988446862347	17.75527721547388	21.77724870757193	19.57258738889201	19.727839053013533	16.447001610193805	16.449252612419528	15.955050349167657	16.652305995678375	20.782669235155424	16.54078709078292	20.72935551247381	18.622532125565456	16.172447779539198	16.046454566380355	18.891285825636587	16.665954738389424	20.77351445288452	21.40362462104174	18.09782143060431	16.58821226592962	19.80975817330547	21.37583219683073	17.157045677050082	17.48808337642194
C141OHe_pos	15.882211602301492	16.03283629538642	19.650605139592347	16.314221572817726	21.712988446862347	17.75527721547388	21.77724870757193	19.57258738889201	19.727839053013533	16.447001610193805	16.449252612419528	15.955050349167657	16.652305995678375	20.782669235155424	16.54078709078292	20.72935551247381	18.622532125565456	16.172447779539198	16.046454566380355	18.891285825636587	16.665954738389424	20.77351445288452	21.40362462104174	18.09782143060431	16.58821226592962	19.80975817330547	21.37583219683073	17.157045677050082	17.48808337642194
C142ACBP_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C142ACBP_pos	20.544763608579338	20.670166020077893	25.205674031917624	21.01393854620933	26.565974744167576	22.398609007325984	26.969550084610955	24.60467019350571	24.54964736890729	20.91048208753956	21.169340439936462	20.48461179489333	21.024797691911388	25.32792783745392	21.14429445283334	26.453262020764683	23.41286673762781	20.91730764258751	20.850881044062223	23.9903780099917	21.299070161660392	25.8165389952916	25.4697300489675	22.545455018156137	21.26604513018683	24.677217614553204	27.119689040428074	21.728449507734005	22.20485190312316
C142CPT1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C142CPT1_pos	10.53103680318316	10.689410571931756	11.253856051564275	10.66189728241678	13.48959914058554	12.491149919168548	12.824731016861918	11.564534490834657	11.89842391719759	10.73029993922408	10.824530782520371	10.559606515125402	10.648283889221322	12.803638523969203	10.772012441719763	11.351260706042613	12.116467693376816	10.704354008320026	10.684935662301989	12.322023022290455	10.948151323093589	11.84401497951574	13.476129761477605	11.139954103340274	10.876019156523654	11.988742417298669	12.100859488539523	10.974152490270829	11.101722015384675
C142OHc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C142OHc_pos	20.544763608579338	20.670166020077893	25.205674031917624	21.01393854620933	26.56597474416758	22.39860900732598	26.969550084610955	24.604670193505708	24.549647368907312	20.91048208753957	21.169340439936462	20.484611794893333	21.024797691911388	25.32792783745392	21.144294452833336	26.453262020764672	23.41286673762781	20.917307642587517	20.850881044062227	23.990378009991712	21.29907016166039	25.816538995291594	25.46973004896749	22.545455018156133	21.26604513018683	24.677217614553204	27.119689040428074	21.728449507734	22.204851903123167
C142OHe_pos	20.544763608579338	20.670166020077893	25.205674031917624	21.01393854620933	26.56597474416758	22.39860900732598	26.969550084610955	24.604670193505708	24.549647368907312	20.91048208753957	21.169340439936462	20.484611794893333	21.024797691911388	25.32792783745392	21.144294452833336	26.453262020764672	23.41286673762781	20.917307642587517	20.850881044062227	23.990378009991712	21.29907016166039	25.816538995291594	25.46973004896749	22.545455018156133	21.26604513018683	24.677217614553204	27.119689040428074	21.728449507734	22.204851903123167
C14OHc_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C14OHc_pos	11.682117896323446	11.840774934606	15.388518728304334	12.017407578168138	17.211648689106756	13.620478766546215	16.678448568342652	14.01759268538552	14.5208867050259	11.816880634032843	12.140433806531616	11.604680412554517	11.802489084508505	16.130531963776427	12.121319998972549	14.822624378000686	13.955881967194983	11.868008311312655	11.774928045582056	13.636173754519696	12.212983414958378	15.042006711323175	17.173583162933568	13.13661028358836	12.30628616082249	14.605086188380213	15.600751022472249	12.537784673790764	13.04237297981946
