id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
ABUTD	beta-Alanine metabolism	Aminobutyraldehyde dehydrogenase		3A0000269	4	176	PMID:8786138	1.2.1.19	JLR
ABUTt2r	Transport, extracellular	4-aminobutyrate reversible transport in via proton symport		3A0000304	2	185	PMID:11390972,PMID:11959859		SAB r
ABUTt2rL	Transport, lysosomal	4-aminobutyrate reversible transport in via proton symport (lysosome)		3A0000269	4	185	PMID:11390972,PMID:11959859		SAB r, lyso
ABUTt4_2_r	Transport, extracellular	4-aminobutyrate reversible transport in via sodium symport (1:2)		3A0000269	4	185	PMID:12719981		SAB
ACACT10m	Valine, leucine, and isoleucine metabolism	acetyl-CoA C-acetyltransferase, mitochondrial		3A0000134	4	176	PMID:676035	2.3.1.9	MM. 2-Methyl-3-acetoacetyl-CoA excreted into urine for patients with disease deficiency
ACACT1r	Tryptophan metabolism	acetyl-CoA C-acetyltransferase		3A0000000	0	176		2.3.1.9	JLR- reversible form of ACACT1
ACACT1rm	Tryptophan metabolism	acetyl-CoA C-acetyltransferase, mitochondrial		3A0000000	0	176		2.3.1.9	TDV
ACACT1x	Cholesterol metabolism	acetyl-CoA C-acetyltransferase, mitochondrial		3A0000134	4	176	PMID:11108725	2.3.1.9	NCD NJ - added peroxisomal version
ACACt2	Transport, extracellular	acetoacetate transport via proton symport		3A0000269	4	185	PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713		originally named AACTP NCD
ACACt2m	Transport, mitochondrial	Acetoacetate mitochondrial transport via H+ symport		3A0000269	4	185	PMID:28726,PMID:627555		IT, TDV changed name from &quot;tm2&quot; to &quot;t2m&quot; - NCD
ACACT4p	Fatty acid oxidation	acetyl-CoA C-acetyltransferase (octanoyl-CoA), peroxisomal		3A0000269	4	176	PMID:1679347	2.3.1.16	NCD
ACACT5p	Fatty acid oxidation	acetyl-CoA C-acyltransferase (decanoyl-CoA), peroxisomal		3A0000269	4	176	PMID:1679347	2.3.1.16	NCD
ACACT6p	Fatty acid oxidation	acetyl-CoA C-acetyltransferase (dodecanoyl), peroxisomal		3A0000269	4	176	PMID:1679347	2.3.1.16	NCD
ACACT7p	Fatty acid oxidation	acetyl-CoA acyltransferase (tetradecanoyl-CoA), peroxisomal		3A0000269	4	176	PMID:1679347	2.3.1.16	NCD
ACACT8p	Fatty acid oxidation	acetyl-CoA acyltransferase (hexadecanoyl-CoA), peroxisomal		3A0000269	4	176	PMID:1679347	2.3.1.16	NCD
ACACT9p	Fatty acid oxidation	acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal		3A0000269	4	176	PMID:1679347	2.3.1.16	NCD
ACACtx	Transport, peroxisomal	acetoacetate intracellular transport unknown mechanism		3A0000000	1	185			unknown mechanism NJ
ACALDt	Transport, extracellular	acetaldehyde reversible transport		3A0000000	2	185			NCD
ACALDtm	Transport, mitochondrial	acetaldehyde mitochondrial diffusion		3A0000000	2	185	PMID:9028626		NCD
ACALDtr	Transport, endoplasmic reticular	acetaldehyde reversible transport (ER)		3A0000000	1	185	PMID:9028626		
ACALDtx	Transport, peroxisomal	acetaldehyde peroxisomal diffusion		3A0000000	1	185			NCD
ACCOAC	Fatty acid oxidation	acetyl-CoA carboxylase			4				
ACCOACm	Fatty acid oxidation	Acetyl-Coa carboxylase, beta isoform		3A0000269	4	176	PMID:10677481	6.4.1.2	TDV (9/14/2004)
ACCOAgt	Transport, extracellular	acetyl-coa transport		3A0000269	4	185	PMID:12739170		transport between cytosol and Golgi/ER presumed presumed facilitated transport, but unknown co-substrates, see PMID: 12739170, Hirabayashi et al NJ
ACCOAL	Propanoate metabolism	acetate-CoA ligase (ADP-forming)		3A0000269	4	176	PMID:10843999	6.2.1.13	JLR- also acts on propanoate
ACCOALm	Propanoate metabolism	acetate-CoA ligase (AMP-forming)		3A0000304	2	176	PMID:11150295	6.2.1.17	TDV-mitochondrial version JLR- also acts on propanoate AMF- made reaction to create AMP not ADP and changed EC
ACCOAtn	Transport, nuclear	acetyl-CoA transport, nuclear		3A0000000	1	185			NCD
ACCOAtr	Transport, endoplasmic reticular	acetyl-coa transport		3A0000000	0	185			transport between cytosol and Golgi/ER presumed presumed facilitated transport, but unknown co-substrates, see PMID: 12739170, Hirabayashi et al NJ changed name from ACCOArt to ACCOAtr for consistency - NCD
ACETONEt2	Transport, extracellular	acetone transport via proton symport		3A0000269	4	185	PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713		NCD
ACETONEt2m	Transport, mitochondrial	acetone mitochondrial transport via proton symport		3A0000000	0	185			NCD
ACGAGBSIDEtg	Transport, golgi apparatus	acgagbside hs intracellular transport		3A0000000	1	185	PMID:15907394		unknown mechanism for transport - however must get to other intracellular compartments (e.g. lysosome for degradation) NJ
ACGAGBSIDEtl	Transport, lysosomal	acgagbside hs intracellular transport		3A0000000	1	185	PMID:15907394		unknown mechanism for transport - however must get to other intracellular compartments (e.g. lysosome for degradation) NJ
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte	Transport, extracellular	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg	Transport, golgi apparatus	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	Transport, extracellular	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	Transport, golgi apparatus	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACGALK	Aminosugar metabolism	N-acetylgalactosamine kinase		3A0000000	2	176			NCD
ACGALK2	Aminosugar metabolism	N-acetylgalactosamine kinase (ITP)		3A0000000	2	176			NCD
ACGALtlg	Transport, golgi apparatus	N-acetyl-galactosamine intracellular transport		3A0000000	2	185			unknown mechanism - may be vesicular NJ
ACGALtly	Transport, lysosomal	N-acetyl-galactosamine lysosomal efflux		3A0000000	2	185	PMID:2784441,PMID:3753439		NCD
ACGAM2E	Aminosugar metabolism	N-acetylglucosamine 2-epimerase		3A0000269	4	176	PMID:12499362	5.1.3.8	NCD
ACGAM6PSi	Aminosugar metabolism	N-acetylglucosamine-6-phosphate synthase		3A0000304	2	176		2.3.1.4	NCD
ACGAMK	Aminosugar metabolism	N-acetylglucosamine kinase		3A0000269	4	176	PMID:10824116	2.7.1.59	
ACGAMPM	Aminosugar metabolism	phosphoacetylglucosamine mutase		3A0000269	4	176	PMID:11004509	5.4.2.3	NCD
ACGAMtly	Transport, lysosomal	N-acetyl-glucosamine lysosomal efflux		3A0000000	2	185	PMID:2784441,PMID:3753439		NCD
ACGBGBSIDEtg	Transport, golgi apparatus	acgbgbside hs intracellular transport		3A0000000	1	185	PMID:15907394		unknown mechanism for transport - however must get to other intracellular compartments (e.g. lysosome for degradation) NJ
ACGBGBSIDEtl	Transport, lysosomal	acgbgbside hs intracellular transport		3A0000000	1	185	PMID:15907394		unknown mechanism for transport - however must get to other intracellular compartments (e.g. lysosome for degradation) NJ
ACGPID	Phosphatidylinositol phosphate metabolism	N-acetylglucosaminylphosphatidylinositol deacetylase		3A0000269	4	176	PMID:10085243,PMID:14742432	3.5.1.89	NCD
ACGSm	Urea cycle	N-acteylglutamate synthase, mitochondrial		3A0000269	4	176	PMID:12459178	2.3.1.1	NCD
ACHEe	Glycerophospholipid metabolism	Acetylcholinesterase		3A0000269	4	176	PMID:11283752,PMID:1517212	3.1.1.7	NJ
ACHtn	Transport, nuclear	Acetylcholin transport, nuclear trhough pores		3A0000000	1	185			it
ACHVESSEC	Transport, extracellular	Acetylcholine secretion via secretory vesicle (ATP driven)		3A0000269	4	185	PMID:12827358,PMID:15383652		SAB This reaction represents the ATP driven secretion of ach from the cell.  It leaves out the vesicle because that is not a compartment.  ATP:H ratio is assumed as 1:3 for vacuolar ATPase and substrate:h ratio is 1:2.  This gives a 3:2 ratio for substrate:ATP
ACITL	Citric acid cycle	ATP-Citrate lyase		3A0000000	4	176	PMID:2295639	2.3.3.8	ATP dependent citrate lyase.  Reaction is reversible in KEGG (new EC 2.3.3.8) NCD
ACN13ACNGALGBSIDEte	Transport, extracellular	acn13acngalgbside hs transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) - extracellular transport is also made available since metabolites can get to outer plasma membrane NJ
ACN13ACNGALGBSIDEtg	Transport, golgi apparatus	acn13acngalgbside hs intracellular transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) NJ
ACN23ACNGALGBSIDEte	Transport, extracellular	acn23acngalgbside transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) - extracellular transport is also made available since metabolites can get to outer plasma membrane NJ
ACN23ACNGALGBSIDEtg	Transport, golgi apparatus	acn23acngalgbside intracellular transport		3A0000000	1	185			unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) NJ
ACNACNGAL14ACGLCGALGLUSIDEte	Transport, extracellular	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACNACNGAL14ACGLCGALGLUSIDEtg	Transport, golgi apparatus	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACNACNGALGBSIDEte	Transport, extracellular	acnacngalgbside hs transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) - extracellular transport is also made available since metabolites can get to outer plasma membrane NJ
ACNACNGALGBSIDEtg	Transport, golgi apparatus	acnacngalgbside hs intracellular transport		3A0000000	1	185	PMID:8206147		unknown mechanism for transport - intracellular transport occurs, most details are unknown - see for example Varki glycobiology text or numerous reviews (PMID: 8206147) NJ
ACNAM9PL	Aminosugar metabolism	N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating)		3A0000269	4	176	PMID:10749855	2.5.1.56	EC-2.5.1.56 NCD
ACNAM9PL2	Aminosugar metabolism	N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating)		3A0000000	4	176	PMID:10749855	2.5.1.56	EC-2.5.1.56 NCD
ACNAMlt	Transport, lysosomal	N-acetylneuraminate transport into lysososme		3A0000269	4	185	PMID:10581036,PMID:2768261		H symport into lysososome. See PMID: 2768261 and PMID: 10581036 ( for human evidence). Sialic acid storage disorders (due to transporter mutations) require import and export e.g. PMID: 2768266 NJ
ACNAMPH	Aminosugar metabolism	N-Acetylneuraminate 9-phosphate phosphohydrolase		3A0000000	2	176		3.1.3.29	NCD
ACNAMtn	Transport, nuclear	N-acetylneuraminate nuclear import		3A0000000	1	185			NCD
ACNGALACGLCGAL14ACGLCGALGLUSIDEte	Transport, extracellular	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	Transport, golgi apparatus	blood group intracellular transport		3A0000000	2	185			unknown mechanism, however these blood groups need to make it to the extracellular surface of cells NJ
ACNMLr	Aminosugar metabolism	N-Acetylneuraminate lyase (reversible)		3A0000000	2	176		4.1.3.3	JLR
ACOAD10m	Valine, leucine, and isoleucine metabolism	acyl-CoA dehydrogenase (2-methylbutanoyl-CoA), mitochondrial		3A0000269	4	176	PMID:11013134	1.3.99.12	MM
ACOAD1fm	Butanoate metabolism	acyl-CoA dehydrogenase (butanoyl-CoA), mitochondrial		3A0000269	4	176	PMID:2565344	1.3.99.2	Assume NAD/NADH as acceptors Lumped long-chain acyl-CoA dehydrogenase (EC 1.3.99.13) This reaction is therefore equilivalent to trans-2-enoyl-CoA reductase (NAD) (EC 1.3.1.44)
ACOAD8m	Valine, leucine, and isoleucine metabolism	acyl-CoA dehydrogenase (isovaleryl-CoA), mitochondrial		3A0000269	4	176	PMID:9214289	1.3.99.10	MM
ACOAD9m	Valine, leucine, and isoleucine metabolism	acyl-CoA dehydrogenase (isobutyryl-CoA), mitochondrial		3A0000269	4	176	PMID:11013134	1.3.99.12	MM
ACOAHi	Pyruvate metabolism	acetyl-CoA hydrolase		3A0000000	0	176	PMID:16951743,PMID:16951744,PMID:6109001	3.1.2.1	NCD. measured in rat brain; 78.7 
ACOAO7p	Fatty acid oxidation	acyl-CoA oxidase (hexadecanoyl-CoA), peroxisomal		3A0000269	4	176	PMID:7876265,PMID:8159712	1.3.3.6	NCD
ACOATA	Fatty acid oxidation	Acetyl-CoA ACP transacylase		3A0000000	4	176	PMID:11756679,PMID:15507492	2.3.1.38	tv rxn is now charge balanced; removed h - NCD
ACODA	Urea cycle	acetylornithine deacetylase		3A0000212	1	176	PMID:2006156	3.5.1.16	
ACONT	Citric acid cycle	aconitase		3A0000134	0	176	PMID:10419470,PMID:17244191,PMID:17244192	4.2.1.3	SMP. Biochemical
ACONTm	Citric acid cycle	Aconitate hydratase		3A0000134	0	176	PMID:10419470,PMID:17244191,PMID:17244192	4.2.1.3	IF. Biochemical
ACOX22x	Bile acid synthesis	acyl-Coenzyme A oxidase 2, branched chain		3A0000304	2	176	PMID:11181649	1.3.3.6	noted in uniprot to have FAD as cofactor - further reaction specific lit evidence not found to support or contradict, see Baumgart et al PNAS (1996) 93: 13748-13753 analog as per KEGG added NJ
ACOX2x	Bile acid synthesis	acyl-Coenzyme A oxidase 2, branched chain		3A0000269	4	176		1.3.3.6	noted in uniprot to have FAD as cofactor - further reaction specific lit evidence not found to support or contradict, see Baumgart et al PNAS (1996) 93: 13748-13753 NJ
ACP1_FMN_	Vitamin B2 metabolism	acid phosphatase (FMN)		3A0000254	2	176	PMID:8522318	3.1.3.2	INVALID ECO TERM: IFH
ACRNtm	Transport, mitochondrial	O-acetylcarnintine transport into mitochondria via diffusion		3A0000269	4	185	PMID:14598172,PMID:977593		NCD
ACS	Glycolysis/gluconeogenesis	acetyl-CoA synthetase		3A0000269	4	176	PMID:10843999,PMID:12623130	6.2.1.1	
ACS2	Propanoate metabolism	acetyl-CoA synthase (propionate)		3A0000269	4	176	PMID:10843999,PMID:12623130	6.2.1.16	AMF
ACSm	Glycolysis/gluconeogenesis	acetyl-CoA synthetase		3A0000304	2	176	PMID:11150295,PMID:4326157	6.2.1.1	IF
ACSOMT	Tryptophan metabolism	S-Adenosyl-L-methionine:N-acetylserotonin O-methyltransferase		3A0000134	1	176	PMID:7989373,PMID:8397829,PMID:8574683	2.1.1.4	SAB. Genetic and Biochemical
ACSRTNMT	Tryptophan metabolism	S-Adenosyl-L-homocysteine:N-acetylserotonin O-methyltransferase		3A0000269	4	176	PMID:8397829	2.1.1.4	SAB
ACt2m	Transport, mitochondrial	acetate mitochondrial transport via proton symport		3A0000000	2	185	PMID:10198029,PMID:15755952		NCD
ACt2r	Transport, extracellular	acetate reversible transport via proton symport		3A0000000	4	185	PMID:9651205		NCD
ACtg	Transport, golgi apparatus	acetate transport, Golgi apparatus		3A0000000	2	185	PMID:15755952		NCD
ACTLMO	Pyruvate metabolism	acetol monooxygenase		3A0000269	4	176	PMID:1537826,PMID:16037240,PMID:8853285		stoichiometry described in Thornalley PJ. Gen Pharmacol. 1996 Jun;27(4):565-73. PMID: 8853285 NCD
ACTNMO	Pyruvate metabolism	acetone monooxygenase		3A0000269	4	176	PMID:1537826,PMID:16037240,PMID:8853285		stoichiometry described in Thornalley PJ. Gen Pharmacol. 1996 Jun;27(4):565-73. PMID: 8853285 NCD
ACYP	Glycolysis/gluconeogenesis	acylphosphatase		3A0000134	2	176	PMID:3039264,PMID:7796909	3.6.1.7	Reaction from KEGG: an acylphosphate + H2O -&gt; a carboxylate + phosphate
ADA	Purine catabolism	Adenosine deaminase		3A0000269	4	176	PMID:12381379,PMID:15016824	3.5.4.4	Added EC- JLR
ADAe	Purine catabolism	Adenosine deaminase, extracellular		3A0000269	4	176	PMID:12381379,PMID:15016824	3.5.4.4	adenosine deaminase has been found on cell surface in human (Gonzales-Gronow et al, JBC, 2004,279,20993-20998). IT
ADCim	Propanoate metabolism	Acetoacetate decarboxylation (irreversible), mitochondrial		3A0000000	2	176		4.1.1.4	TDV (Voet &amp; Voet pg 581) Non-enzymatic decarboxylation; spontaneous reaction added &quot;m&quot; suffix - NCD
ADEt	Transport, extracellular	adenine reversible transport, cytosol		3A0000269	4	185	PMID:12006583,PMID:12838422		NCD
ADEtl	Transport, lysosomal	adenine facilated transport from lysosome		3A0000269	4	185	PMID:12838422,PMID:15701636,PMID:2925670		IT
ADHAPtx	Transport, peroxisomal	intracellular transport (peroxisome)		3A0000000	1	185			unknown mechanism, presumptive &quot;diffusion&quot; - based on simulation/gap filling NJ
ADK1	Nucleotide interconversion	adenylate kinase		3A0000269	4	176			
ADK1m	Nucleotide interconversion	adenylate kinase, mitochondrial		3A0000269	4	176	PMID:11485571,PMID:195572,PMID:8843353,PMID:9434148	2.7.4.3	NCD
ADK3	Nucleotide interconversion	adentylate kinase (GTP)		3A0000269	4	176	PMID:9434148		JLR
ADK3m	Nucleotide interconversion	adentylate kinase (GTP)		3A0000269	4	176	PMID:11485571		NCD
ADKd	Nucleotide interconversion	adenylate kinase (d form)		3A0000269	4	176	PMID:10215863	2.7.4.3	Inorganic triphosphate can also act as donor  This form was added for Staph based on KEGG evidence (SAB)
ADMDC	Arginine and Proline Metabolism	adenosylmethionine decarboxylase		3A0000269	4	176	PMID:2460457	4.1.1.50	
ADNCYC	Nucleotide interconversion	adenylate cyclase		3A0000269	4	176	PMID:10481931,PMID:11299302,PMID:11423534,PMID:11840511,PMID:12503609,PMID:12609998,PMID:12623444,PMID:1427768,PMID:14996950,PMID:15547246,PMID:7860067,PMID:7959689,PMID:8076676	4.6.1.1	JLR
ADNK1	Nucleotide interconversion	adenosine kinase		3A0000269	4	176			
ADNK1m	Nucleotide interconversion	adenosine kinase, mitochondrial		3A0000000	1	176		2.7.1.20	IT
ADNt	Transport, extracellular	adenosine facilated transport in cytosol		3A0000269	4	185	PMID:10722669,PMID:12838422		IT
ADNt4	Transport, extracellular	adenosine transport (Na/Adn cotransport)		3A0000269	4	185	PMID:12856181		MM
ADNtl	Transport, lysosomal	adenosine facilated transport from lysosome		3A0000269	4	185	PMID:12838422,PMID:15701636,PMID:2925670		IT
ADNtm	Transport, mitochondrial	adenosine facilated transport in mitochondria		3A0000269	4	185	PMID:10722669,PMID:12838422,PMID:14607828		IT
ADPGLC	Nucleotide interconversion	ADPglucose diphosphatase		3A0000269	4	176	PMID:10567213,PMID:10722730,PMID:12717453	3.6.1.21	Based on Yang  et al, JBC, 2000, 275, 8844-8853
ADPMAN	Nucleotide interconversion	ADPmannose diphosphatase		3A0000269	4	176	PMID:10567213,PMID:10722730,PMID:12717453	3.6.1.21	Based on Yang  et al, JBC, 2000, 275, 8844-8853 IT
ADPRDP	Nucleotide interconversion	ADPribose diphosphatase		3A0000269	4	176	PMID:10567213,PMID:10722730,PMID:12717453	3.6.1.13	
ADPRDPm	Nucleotide interconversion	ADPribose diphosphatase (mitochondrial)		3A0000269	4	176	PMID:12427752,PMID:12948489,PMID:15347676	3.6.1.13	IT
