ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR00154,Propanoyl-CoA hydrolase,H2O[c] + propanoyl-CoA[c] => CoA[c] + H+[c] + propanoate[c],3.1.2.2,ENSG00000097021,,,,,vmhreaction/RE2649C;rhea/40104;rhea/40103;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,PMID:11013297;PMID:11013297,0
MAR00155,,butyrate[e] <=> butyrate[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0155;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00156,Butanoate:CoA ligase (AMP-forming),ATP[c] + butyrate[c] + CoA[c] => AMP[c] + butyryl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,kegg.reaction/R01176;vmhreaction/HMR_0156;metanetx.reaction/MNXR106508;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00158,,butyryl-CoA[m] + L-carnitine[c] <=> butyryl-CoA[c] + L-carnitine[m],,ENSG00000012660 or ENSG00000026652 or ENSG00000100344 or ENSG00000102125 or ENSG00000111684 or ENSG00000123684 or ENSG00000125505 or ENSG00000141446 or ENSG00000143797 or ENSG00000146648 or ENSG00000151093 or ENSG00000160216 or ENSG00000169359 or ENSG00000170522 or ENSG00000171320 or ENSG00000176454 or ENSG00000186792 or ENSG00000197977,,,,,vmhreaction/r1401;metanetx.reaction/MNXR105470;sbo/SBO:0000185,Transport reactions,,,PMID:14598172;PMID:6361812;PMID:8132483,0
MAR00159,,butyryl-CoA[c] + L-carnitine[c] <=> CoA[c] + O-butanoylcarnitine[c],2.3.1.21,ENSG00000110090 or ENSG00000169169 or ENSG00000205560,,,,,vmhreaction/C40CPT1;sbo/SBO:0000176,Carnitine shuttle (cytosolic),,,PMID:12133002;PMID:4475632;PMID:5810070,0
MAR00160,,L-carnitine[c] + O-butanoylcarnitine[m] <=> L-carnitine[m] + O-butanoylcarnitine[c],,ENSG00000178537,,,,,vmhreaction/r2438;tcdb/2.A.29.8.3;sbo/SBO:0000185,Carnitine shuttle (mitochondrial),,,PMID:14598172;PMID:18406340;PMID:6361812;PMID:8132483;PMID:1735445;PMID:1988962;PMID:2351134;PMID:2355017;PMID:7892212,0
MAR00161,,CoA[m] + O-butanoylcarnitine[m] <=> butyryl-CoA[m] + L-carnitine[m],2.3.1.7,ENSG00000095321 or ENSG00000157184,,,,,vmhreaction/C4CRNCPT2;sbo/SBO:0000176,Carnitine shuttle (mitochondrial),,,PMID:12133002;PMID:4475632;PMID:5810070,0
MAR00162,,L-carnitine[m] + L-octanoylcarnitine[c] <=> L-carnitine[c] + L-octanoylcarnitine[m],,ENSG00000178537,,,,,vmhreaction/r2434;tcdb/2.A.29.8.3;sbo/SBO:0000185,Carnitine shuttle (mitochondrial),,,PMID:14598172;PMID:18406340;PMID:6361812;PMID:8132483;PMID:1735445;PMID:1988962;PMID:2351134;PMID:2355017;PMID:7892212,0
MAR00163,Octanoyl-CoA:L-carnitine O-octanoyltransferase,CoA[m] + L-octanoylcarnitine[m] <=> L-carnitine[m] + octanoyl-CoA[m],2.3.1.137,ENSG00000005469,,,,,kegg.reaction/R03779;vmhreaction/r0636;metanetx.reaction/MNXR108416;metanetx.reaction/MNXR96425;rhea/17177;sbo/SBO:0000176,Carnitine shuttle (mitochondrial),,,PMID:1735445;PMID:1988962;PMID:2355017;PMID:6361812;PMID:7892212,0
MAR00164,,valeric acid[e] <=> valeric acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0164;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00165,,ATP[c] + CoA[c] + valeric acid[c] => AMP[c] + pentanoyl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/HMR_0165;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00167,,hexanoic acid[e] <=> hexanoic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0167;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00168,,ATP[c] + CoA[c] + hexanoic acid[c] => AMP[c] + hexanoyl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/HMR_0168;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00169,,hexanoyl-CoA[c] <=> hexanoyl-CoA[m],,ENSG00000155368,,,,,vmhreaction/HEXCOAACBP;sbo/SBO:0000185,Transport reactions,,,,0
MAR00170,,heptylic acid[e] <=> heptylic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0170;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00171,,ATP[c] + CoA[c] + heptylic acid[c] => AMP[c] + heptanoyl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/HMR_0171;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00173,,octanoic acid[e] <=> octanoic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/OCTAt;vmhreaction/OCTAte;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00174,,ATP[c] + CoA[c] + octanoic acid[c] => AMP[c] + octanoyl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/FACOAL80i;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00176,,nonanoic acid[e] <=> nonanoic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0176;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00177,,ATP[c] + CoA[c] + nonanoic acid[c] => AMP[c] + nonanoyl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/HMR_0177;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00179,,decanoic acid[e] <=> decanoic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/DCATDc;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,PMID:12856180;PMID:12883891;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR00180,,ATP[c] + CoA[c] + decanoic acid[c] => AMP[c] + decanoyl-CoA[c] + PPi[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/HMR_0180;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00181,Fatty Acyl Coenzyme A Desaturase (N-C20:3CoA -> N-C20:4CoA),dihomo-gamma-linolenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => arachidonyl-CoA[c] + 2 H2O[c] + NAD+[c],1.14.19.1,ENSG00000149485,,,,,bigg.reaction/DESAT20_1;vmhreaction/DESAT20_1;metanetx.reaction/MNXR97250;sbo/SBO:0000176,Fatty acid biosynthesis,,,,0
MAR00183,,undecylic acid[e] <=> undecylic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0183;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00184,,ATP[c] + CoA[c] + undecylic acid[c] => AMP[c] + PPi[c] + undecanoyl-CoA[c],6.2.1.2,ENSG00000005187 or ENSG00000066813 or ENSG00000166743 or ENSG00000183549 or ENSG00000183747 or ENSG00000215009,,,,,vmhreaction/HMR_0184;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00186,Fatty Acyl Coenzyme A Desaturase (N-C20:4CoA -> N-C20:5CoA),"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 2 H2O[c] + NAD+[c]",1.14.19.1,ENSG00000149485,,,,,bigg.reaction/DESAT20_2;vmhreaction/DESAT20_2;metanetx.reaction/MNXR97251;sbo/SBO:0000176,Fatty acid biosynthesis,,,,0
MAR00187,,lauric acid[e] => lauric acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/r2444;vmhreaction/DDCAte;metanetx.reaction/MNXR97211;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,PMID:12856180;PMID:12883891;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR00188,,ATP[c] + CoA[c] + lauric acid[c] => AMP[c] + lauroyl-CoA[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,bigg.reaction/HMR_0188;vmhreaction/HMR_0188;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00189,Lauroyl-CoA hydrolase,H2O[c] + lauroyl-CoA[c] => CoA[c] + H+[c] + lauric acid[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304,,,,,vmhreaction/HMR_0189;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00190,,ATP[c] + H2O[c] + lauric acid[c] => ADP[c] + H+[c] + lauric acid[e] + Pi[c],,ENSG00000074410 or ENSG00000104267 or ENSG00000107159 or ENSG00000118298 or ENSG00000131686 or ENSG00000133742 or ENSG00000159593 or ENSG00000164879 or ENSG00000165029 or ENSG00000166747 or ENSG00000167434 or ENSG00000168748 or ENSG00000169239 or ENSG00000174990 or ENSG00000185015,,,,,vmhreaction/DDCAFATP;metanetx.reaction/MNXR105499;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,PMID:16858612,0
MAR00191,,tridecylic acid[e] => tridecylic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0191;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00192,,ATP[c] + CoA[c] + tridecylic acid[c] => AMP[c] + PPi[c] + tridecanoyl-CoA[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,vmhreaction/HMR_0192;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00193,Tridecanoyl-CoA hydrolase,H2O[c] + tridecanoyl-CoA[c] => CoA[c] + H+[c] + tridecylic acid[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304,,,,,vmhreaction/HMR_0193;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00194,,ATP[c] + H2O[c] + tridecylic acid[c] => ADP[c] + H+[c] + Pi[c] + tridecylic acid[e],,ENSG00000165029,,,,,vmhreaction/HMR_0194;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,,0
MAR00195,,myristic acid[e] => myristic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/TTDCAtr;vmhreaction/TTDCAtr;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,PMID:12856180;PMID:12883891;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR00196,,ATP[c] + CoA[c] + myristic acid[c] => AMP[c] + myristoyl-CoA[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,bigg.reaction/FACOAL140;vmhreaction/FACOAL140i;metanetx.reaction/MNXR99145;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00197,Myristoyl-CoA hydrolase,H2O[c] + myristoyl-CoA[c] => CoA[c] + H+[c] + myristic acid[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0197;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00198,,ATP[c] + H2O[c] + myristic acid[c] => ADP[c] + H+[c] + myristic acid[e] + Pi[c],,ENSG00000165029,,,,,vmhreaction/r1529;metanetx.reaction/MNXR105500;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,PMID:16858612,0
MAR00199,,(9E)-tetradecenoic acid[e] => (9E)-tetradecenoic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/TTDCEAt;vmhreaction/TTDCEAt;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00200,,(9E)-tetradecenoic acid[c] + ATP[c] + CoA[c] => (9E)-tetradecenoyl-CoA[c] + AMP[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,bigg.reaction/HMR_0200;vmhreaction/HMR_0200;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00201,(9E)-tetradecenoyl-CoA hydrolase,(9E)-tetradecenoyl-CoA[c] + H2O[c] => (9E)-tetradecenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0201;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00202,,(9E)-tetradecenoic acid[c] + ATP[c] + H2O[c] => (9E)-tetradecenoic acid[e] + ADP[c] + H+[c] + Pi[c],,ENSG00000165029,,,,,vmhreaction/TTDCEAATP;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,,0
MAR00203,,(7Z)-tetradecenoic acid[e] => (7Z)-tetradecenoic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0203;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00204,,(7Z)-tetradecenoic acid[c] + ATP[c] + CoA[c] => (7Z)-tetradecenoyl-CoA[c] + AMP[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,vmhreaction/HMR_0204;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00206,(7Z)-tetradecenoyl-CoA hydrolase,(7Z)-tetradecenoyl-CoA[c] + H2O[c] => (7Z)-tetradecenoic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0206;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00207,,(7Z)-tetradecenoic acid[c] + ATP[c] + H2O[c] => (7Z)-tetradecenoic acid[e] + ADP[c] + H+[c] + Pi[c],,ENSG00000165029,,,,,vmhreaction/HMR_0207;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,,0
MAR00208,,physeteric acid[e] => physeteric acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,vmhreaction/HMR_0208;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00209,,ATP[c] + CoA[c] + physeteric acid[c] => 5-tetradecenoyl-CoA[c] + AMP[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,vmhreaction/HMR_0209;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00210,5-tetradecenoyl-CoA hydrolase,5-tetradecenoyl-CoA[c] + H2O[c] => CoA[c] + H+[c] + physeteric acid[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0210;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00211,,ATP[c] + H2O[c] + physeteric acid[c] => ADP[c] + H+[c] + physeteric acid[e] + Pi[c],,ENSG00000165029,,,,,vmhreaction/HMR_0211;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,,0
MAR00212,,pentadecylic acid[e] => pentadecylic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/PTDCAt;vmhreaction/PTDCAt;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00213,,ATP[c] + CoA[c] + pentadecylic acid[c] => AMP[c] + pentadecanoyl-CoA[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,bigg.reaction/FACOAL150;vmhreaction/FACOAL150;metanetx.reaction/MNXR99150;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00214,Pentadecanoyl-CoA hydrolase,H2O[c] + pentadecanoyl-CoA[c] => CoA[c] + H+[c] + pentadecylic acid[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0214;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00215,,ATP[c] + H2O[c] + pentadecylic acid[c] => ADP[c] + H+[c] + pentadecylic acid[e] + Pi[c],,ENSG00000165029,,,,,vmhreaction/HMR_0215;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,,0
MAR00216,,palmitate[e] => palmitate[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/HDCAt;vmhreaction/HDCAtr;metanetx.reaction/MNXR99101;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR00217,Palmitate:CoA ligase (AMP-forming),ATP[c] + CoA[c] + palmitate[c] => AMP[c] + palmitoyl-CoA[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,kegg.reaction/R01280;bigg.reaction/FACOAL160;vmhreaction/FACOAL160i;metanetx.reaction/MNXR99153;rhea/30751;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,PMID:8584017;PMID:10548543;PMID:17379924;PMID:17681178;PMID:10548543,0
MAR00223,Palmitoyl-CoA hydrolase,H2O[c] + palmitoyl-CoA[c] => CoA[c] + H+[c] + palmitate[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,kegg.reaction/R01274;vmhreaction/HDCAc;rhea/16645;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00224,,ATP[c] + H2O[c] + palmitate[c] => ADP[c] + H+[c] + palmitate[e] + Pi[c],,ENSG00000165029,,,,,vmhreaction/r1515;metanetx.reaction/MNXR105487;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,PMID:16858612,0
MAR00225,,palmitolate[e] => palmitolate[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/HDCEAt;vmhreaction/HDCEAtr;metanetx.reaction/MNXR99102;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,PMID:12856180;PMID:12883891;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR00226,,ATP[c] + CoA[c] + palmitolate[c] => AMP[c] + palmitoleoyl-CoA[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,bigg.reaction/FACOAL161;vmhreaction/FACOAL161;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,PMID:8584017;PMID:9784915;PMID:10479480,0
MAR00230,Palmitoleoyl-CoA hydrolase,H2O[c] + palmitoleoyl-CoA[c] => CoA[c] + H+[c] + palmitolate[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0230;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
MAR00231,,ATP[c] + H2O[c] + palmitolate[c] => ADP[c] + H+[c] + palmitolate[e] + Pi[c],,ENSG00000165029,,,,,vmhreaction/r1523;metanetx.reaction/MNXR105495;tcdb/3.A.1.211.1;sbo/SBO:0000185,Transport reactions,,,PMID:16858612,0
MAR00232,,7-palmitoleic acid[e] => 7-palmitoleic acid[c],,ENSG00000113396 or ENSG00000121769 or ENSG00000130304 or ENSG00000135218 or ENSG00000143554 or ENSG00000145384 or ENSG00000163586 or ENSG00000164434 or ENSG00000164687 or ENSG00000167114 or ENSG00000170231 or ENSG00000170323 or ENSG00000197416 or ENSG00000205186,,,,,bigg.reaction/HMR_0232;vmhreaction/HMR_0232;tcdb/4.C.1.1.5;tcdb/4.C.1.1.8;sbo/SBO:0000185,Transport reactions,,,,0
MAR00233,,7-palmitoleic acid[c] + ATP[c] + CoA[c] => 7-hexadecenoyl-CoA[c] + AMP[c] + PPi[c],6.2.1.3,ENSG00000068366 or ENSG00000103740 or ENSG00000123983 or ENSG00000130377 or ENSG00000140284 or ENSG00000151726 or ENSG00000164398 or ENSG00000197142,,,,,bigg.reaction/HMR_0233;vmhreaction/HMR_0233;sbo/SBO:0000176,Fatty acid activation (cytosolic),,,,0
MAR00234,7-hexadecenoyl-CoA hydrolase,7-hexadecenoyl-CoA[c] + H2O[c] => 7-palmitoleic acid[c] + CoA[c] + H+[c],3.1.2.2,ENSG00000184227 or ENSG00000097021 or ENSG00000136881 or ENSG00000112304 or ENSG00000159445,,,,,vmhreaction/HMR_0234;sbo/SBO:0000176,Acyl-CoA hydrolysis,,,,0
