id,name,compartment
MAM00410m,"17beta-estradiol-2,3-quinone",m
MAM00411c,"17beta-estradiol-2,3-semiquinone",c
MAM00412c,"17beta-estradiol-3,4-quinone",c
MAM00412m,"17beta-estradiol-3,4-quinone",m
MAM00413c,"17beta-estradiol-3,4-semiquinone",c
MAM00414c,17-HETE,c
MAM00415c,17-hydroperoxy-H4-neuroprostane,c
MAM00416c,17-hydroxy-D4-neuroprostane,c
MAM00417c,17-hydroxy-E4-neuroprostane,c
MAM00418c,17-peroxy-docosahexaenoate,c
MAM00420m,"18,20-dioxo-20-CoA-LTB4",m
MAM00421m,18-CoA-18-oxo-dinor-LTB4,m
MAM00424m,18-COOH-LTB4,m
MAM00426c,18-HETE,c
MAM00427c,18-hydroxy-all-trans-retinoate,c
MAM00429m,18-hydroxycorticosterone,m
MAM00430c,19(S)-HETE,c
MAM00431c,19-hydroxyandrostenedione,c
MAM00432c,19-hydroxytestosterone,c
MAM00432e,19-hydroxytestosterone,e
MAM00433c,19-oxoandrostenedione,c
MAM00434c,19-oxo-testosterone,c
MAM00435c,"1a,11b-dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene",c
MAM00436c,"1-acylglycerol-3P-10,13,16,19-doco",c
MAM00437c,"1-acylglycerol-3P-10,13,16-docosa",c
MAM00438c,1-acylglycerol-3P-10-heptade,c
MAM00439c,"1-acylglycerol-3P-11,14,17-eico",c
MAM00440c,"1-acylglycerol-3P-11,14-eicosa",c
MAM00441c,1-acylglycerol-3P-11-docose,c
MAM00442c,1-acylglycerol-3P-11-eico,c
MAM00443c,"1-acylglycerol-3P-12,15,18,21-tetra",c
MAM00444c,"1-acylglycerol-3P-13,16,19-doco",c
MAM00445c,"1-acylglycerol-3P-13,16-docosa",c
MAM00446c,1-acylglycerol-3P-13-docose,c
MAM00447c,1-acylglycerol-3P-13-eicose,c
MAM00448c,1-acylglycerol-3P-13-octade,c
MAM00449c,1-acylglycerol-3P-15-tetra,c
MAM00450c,"1-acylglycerol-3P-4,7,10,13,16,19-doco",c
MAM00451c,"1-acylglycerol-3P-4,7,10,13,16-docosa",c
MAM00452c,"1-acylglycerol-3P-5,8,11,14,17-eico",c
MAM00453c,"1-acylglycerol-3P-5,8,11-eico",c
MAM00454c,1-acylglycerol-3P-5-tetrade,c
MAM00455c,"1-acylglycerol-3P-6,9,12,15,18,21-tetra",c
MAM00456c,"1-acylglycerol-3P-6,9,12,15,18-tetraco",c
MAM00457c,"1-acylglycerol-3P-6,9,12,15-octa",c
MAM00458c,"1-acylglycerol-3P-6,9-octa",c
MAM00459c,"1-acylglycerol-3P-7,10,13,16,19-docosa",c
MAM00460c,"1-acylglycerol-3P-7,10,13,16-docosa",c
MAM00461c,1-acylglycerol-3P-7-hexade,c
MAM00462c,1-acylglycerol-3P-7-octade,c
MAM00463c,1-acylglycerol-3P-7-tetrade,c
MAM00464c,"1-acylglycerol-3P-8,11,14,17-eico",c
MAM00465c,"1-acylglycerol-3P-8,11-eico",c
MAM00466c,"1-acylglycerol-3P-9,12,15,18,21-tetra",c
MAM00467c,"1-acylglycerol-3P-9,12,15,18-tetraco",c
MAM00468c,1-acylglycerol-3P-9-eicose,c
MAM00469c,1-acylglycerol-3P-9-heptade,c
MAM00470c,1-acylglycerol-3P-9-octade,c
MAM00471c,1-acylglycerol-3P-9-tetrade,c
MAM00472c,1-acylglycerol-3P-arach,c
MAM00473c,1-acylglycerol-3P-bile-PC pool,c
MAM00474c,1-acylglycerol-3P-cis-vac,c
MAM00476c,1-acylglycerol-3P-dihomo-gamma,c
MAM00477c,1-acylglycerol-3P-docosa,c
MAM00478c,1-acylglycerol-3P-eico,c
MAM00479c,1-acylglycerol-3P-gamma-lin,c
MAM00480c,1-acylglycerol-3P-heneico,c
MAM00481c,1-acylglycerol-3P-heptade,c
MAM00482c,1-acylglycerol-3P-hexacosa,c
MAM00483c,1-acylglycerol-3P-hexecose,c
MAM00484c,1-acylglycerol-3P-laur,c
MAM00485c,1-acylglycerol-3P-LD-PC pool (liver tissue),c
MAM00486c,1-acylglycerol-3P-LD-PE pool (liver tissue),c
MAM00487c,1-acylglycerol-3P-LD-PI pool (liver tissue),c
MAM00488c,1-acylglycerol-3P-LD-PS pool (liver tissue),c
MAM00489c,1-acylglycerol-3P-LD-SM pool (liver tissue),c
MAM00490c,1-acylglycerol-3P-LD-TG1 pool (liver tissue),c
MAM00491c,1-acylglycerol-3P-lin,c
MAM00492c,1-acylglycerol-3P-linolen,c
MAM00493c,1-acylglycerol-3P-myrist,c
MAM00494c,1-acylglycerol-3P-nanode,c
MAM00495c,1-acylglycerol-3P-ol,c
MAM00496c,1-acylglycerol-3P-palm,c
MAM00497c,1-acylglycerol-3P-palmn,c
MAM00498c,1-acylglycerol-3P-pentade,c
MAM00499c,1-acylglycerol-3P-stea,c
MAM00500c,1-acylglycerol-3P-tetraco,c
MAM00501c,1-acylglycerol-3P-trico,c
MAM00502c,1-acylglycerol-3P-tridec,c
MAM00503c,1-acylglycerol-chylomicron pool,c
MAM00503e,1-acylglycerol-chylomicron pool,e
MAM00504c,1-acylglycerol-LD-PC pool,c
MAM00505c,1-acylglycerol-LD-PE pool,c
MAM00506c,1-acylglycerol-LD-PI pool,c
MAM00507c,1-acylglycerol-LD-PS pool,c
MAM00508c,1-acylglycerol-LD-SM pool,c
MAM00509c,1-acylglycerol-LD-TG1 pool,c
MAM00510c,1-acylglycerol-VLDL pool,c
MAM00510e,1-acylglycerol-VLDL pool,e
MAM00511c,1-acyl-PE pool,c
MAM00512c,1-alkenyl-2-acylglycerol,c
MAM00513c,1-alkyl-2-acetyl-sn-glycerol,c
MAM00514c,1-alkyl-2-acylglycerol,c
MAM00515c,1-alkyl-2-acylglycerophosphoethanolamine,c
MAM00516c,1-alkyl-2-lysoglycerol-3-phosphocholine,c
MAM00516e,1-alkyl-2-lysoglycerol-3-phosphocholine,e
MAM00518m,"1-alpha,24R,25-trihydroxyvitamin D2",m
MAM00519m,"1-alpha,25-dihydroxyvitamin D2",m
MAM00520c,1-deoxy-1-(N6-lysino)-D-fructose,c
MAM00521c,"1D-myo-inositol-1,3,4,5,6-pentakisphosphate",c
MAM00522c,"1D-myo-inositol-1,3,4,5-tetrakisphosphate",c
MAM00523c,"1D-myo-inositol-1,3,4,6-tetrakisphosphate",c
MAM00524c,"1D-myo-inositol-1,3,4-trisphosphate",c
MAM00525c,"1D-myo-inositol-1,4,5,6-tetrakisphosphate",c
MAM00526c,"1D-myo-inositol-1,4-bisphosphate",c
MAM00527c,"1D-myo-inositol-3,4,5,6-tetrakisphosphate",c
MAM00528c,"1D-myo-inositol-3,4-bisphosphate",c
MAM00529c,1D-myo-inositol-3-phosphate,c
MAM00530c,1D-myo-inositol-4-phosphate,c
MAM00531c,1D-myo-inositol-bisdiphosphate-tetrakisphosphate,c
MAM00532c,1-hexadecylglycerol-3-phosphate,c
MAM00533c,"1-hydroperoxy-8-carboxyoctyl-3,4-epoxynon-(2E)-enyl-ether",c
MAM00534c,1-lyso-2-arachidonoyl-phosphatidate,c
MAM00535c,1-lysolecithin pool,c
MAM00536c,1-methylnicotinamide,c
MAM00536e,1-methylnicotinamide,e
MAM00537c,1-methylpyrrolinium,c
MAM00538c,1-naphthol,c
MAM00539c,1-naphthylamine,c
MAM00540c,"1-nitro-5,6-dihydroxy-dihydronaphthalene",c
MAM00541c,"1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene",c
MAM00542c,"1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene",c
MAM00543c,"1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene",c
MAM00544c,"1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene",c
MAM00545c,1-nitronaphthalene,c
MAM00545e,1-nitronaphthalene,e
MAM00546c,"1-nitronaphthalene-5,6-oxide",c
MAM00547c,"1-nitronaphthalene-7,8-oxide",c
MAM00548c,1-nitrosonaphthalene,c
MAM00549c,1-organyl-2-lyso-sn-glycero-3-phosphocholine,c
MAM00549e,1-organyl-2-lyso-sn-glycero-3-phosphocholine,e
MAM00551c,"1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate",c
MAM00552c,1-phosphatidyl-1D-myo-inositol-3-phosphate,c
MAM00553c,1-phosphatidyl-1D-myo-inositol-4-phosphate,c
MAM00554c,1-phosphatidyl-1D-myo-inositol-5-phosphate,c
MAM00555c,"1-phosphatidyl-myo-inositol-3,5-bisphosphate",c
MAM00556c,1-piperideine-6-carboxylate,c
MAM00557c,1-pyrroline,c
MAM00557m,1-pyrroline,m
MAM00558c,1-pyrroline-2-carboxylate,c
MAM00559c,1-pyrroline-5-carboxylate,c
MAM00559m,1-pyrroline-5-carboxylate,m
MAM00560c,1-radyl-2-acyl-sn-glycero-3-phosphocholine,c
MAM00561m,2-(alpha-hydroxyethyl)thiamine-diphosphate,m
MAM00562m,"2(R),6-dimethyl-heptanoyl-CoA",m
MAM00563c,"2(S),6-dimethyl-heptanoyl-CoA",c
MAM00563m,"2(S),6-dimethyl-heptanoyl-CoA",m
MAM00565c,2-(S-glutathionyl)acetyl chloride,c
MAM00566c,2-(S-glutathionyl)acetyl glutathione,c
MAM00567c,"2,2-dichloro-1,1-ethanediol",c
MAM00568c,"2,2-dichloroacetaldehyde",c
MAM00569c,"2,3-bisphospho-D-glycerate",c
MAM00570c,"2,3-cyclic-UMP",c
MAM00571c,"2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene",c
MAM00572c,"2,3-diketo-5-methylthiopentyl-1-phosphate",c
MAM00573c,"2,3-diketo-L-gulonate",c
MAM00574c,"2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine",c
MAM00575c,"2,5-diaminopyrimidine nucleoside triphosphate",c
MAM00576c,"2,5-dihydroxybenzoate",c
MAM00577c,"2,6-dimethylheptanoyl-carnitine",c
MAM00577m,"2,6-dimethylheptanoyl-carnitine",m
MAM00577e,"2,6-dimethylheptanoyl-carnitine",e
MAM00578m,"2,6-dimethyl-trans-2-heptenoyl-CoA",m
MAM00579c,"20alpha,22beta dihydroxycholesterol",c
MAM00579m,"20alpha,22beta dihydroxycholesterol",m
MAM00580c,20alpha-hydroxy-4-pregnen-3-one,c
MAM00580e,20alpha-hydroxy-4-pregnen-3-one,e
MAM00581m,20-CoA-20-oxo-18r-hydroxy-LTB4,m
MAM00582c,20-CoA-20-oxo-LTB4,c
MAM00582m,20-CoA-20-oxo-LTB4,m
MAM00583c,"20-COOH-10,11-dihydro-LTB4",c
MAM00583m,"20-COOH-10,11-dihydro-LTB4",m
MAM00585c,20-COOH-LTB4,c
MAM00585m,20-COOH-LTB4,m
MAM00588c,20-dihydroxy-LTB4,c
MAM00589c,20-hydroperoxy-H4-neuroprostane,c
MAM00590c,20-hydroxy-5S-HETE,c
MAM00592c,20-hydroxycholesterol,c
MAM00593c,20-hydroxy-D4-neuroprostane,c
MAM00594c,20-hydroxy-E4-neuroprostane,c
MAM00595c,20-hydroxy-LTB5,c
MAM00597c,"20-OH-10,11-dihydro-LTB4",c
MAM00598c,20-OH-hepoxilin A3,c
MAM00599c,20-OH-LTB4,c
MAM00599m,20-OH-LTB4,m
MAM00600c,20-oxo-LTB4,c
MAM00600m,20-oxo-LTB4,m
MAM00602c,20-trihydroxy-LTB4,c
MAM00603c,21-deoxycortisol,c
MAM00604c,21-hydroxyallopregnanolone,c
MAM00605c,21-hydroxypregnenolone,c
MAM00606m,22beta-hydroxycholesterol,m
MAM00607c,"23S,25,26-trihydroxyvitamin D3",c
MAM00607m,"23S,25,26-trihydroxyvitamin D3",m
MAM00608c,"23s,25-dihydroxyvitamin D3",c
MAM00608m,"23s,25-dihydroxyvitamin D3",m
MAM00609c,"24,25-dihydrolanosterol",c
MAM00610c,24-hydroxycholesterol,c
MAM00611c,"24-oxo-1alpha,23,25-trihydroxyvitamin D3",c
MAM00611m,"24-oxo-1alpha,23,25-trihydroxyvitamin D3",m
MAM00612c,"24-oxo-1alpha,25-dihydroxyvitamin D3",c
MAM00612m,"24-oxo-1alpha,25-dihydroxyvitamin D3",m
MAM00613c,"24R,25-dihyoxyvitamin D2",c
MAM00613m,"24R,25-dihyoxyvitamin D2",m
MAM00613e,"24R,25-dihyoxyvitamin D2",e
MAM00614c,25(R)DHCA-CoA,c
MAM00615c,25(R)TetraHCA-CoA,c
MAM00616c,25(R)THCA-CoA,c
MAM00620c,25-hydroxyvitamin D2,c
MAM00620m,25-hydroxyvitamin D2,m
MAM00620e,25-hydroxyvitamin D2,e
MAM00621c,"25-hydroxyvitamin D3-26,23-lactol",c
MAM00621m,"25-hydroxyvitamin D3-26,23-lactol",m
MAM00622c,"25-hydroxyvitamin D3-26,23-lactone",c
MAM00622m,"25-hydroxyvitamin D3-26,23-lactone",m
MAM00623c,26-hydroxycholesterol,c
MAM00623m,26-hydroxycholesterol,m
MAM00624c,27alpha-hydroxy-7-dehydrocholesterol,c
MAM00625c,27-hydroxycholesterol,c
MAM00625m,27-hydroxycholesterol,m
MAM00626c,2-acetyl-1-alkyl-sn-glycero-3-phosphocholine,c
MAM00626e,2-acetyl-1-alkyl-sn-glycero-3-phosphocholine,e
MAM00627c,2-acyl-1-(1-alkenyl)-sn-glycero-3-phosphate,c
MAM00628c,2-acyl-1-alkyl-sn-glycero-3-phosphate,c
MAM00629c,2-amino-3-carboxymuconate semialdehyde,c
MAM00630m,2-amino-3-oxoadipate,m
MAM00631c,2-aminoadipate 6-semialdehyde,c
MAM00631m,2-aminoadipate 6-semialdehyde,m
MAM00632c,2-aminoethylphosphonate,c
MAM00633c,2-aminomuconate semialdehyde,c
MAM00634c,2-aminomuconate,c
MAM00635c,2-arachidonoylglycerol,c
MAM00636c,2-bromoacetaldehyde,c
MAM00637c,2-bromophenol,c
MAM00638c,"2-carboxy-2,3-dihydro-5,6-dihydroxyindole",c
MAM00639c,2-deoxy-D-ribose-1-phosphate,c
MAM00640c,2-deoxy-D-ribose-5-phosphate,c
MAM00641c,2-hydroxy-17beta-estradiol-1-S-glutathione,c
MAM00641m,2-hydroxy-17beta-estradiol-1-S-glutathione,m
MAM00642c,2-hydroxy-17beta-estradiol-4-S-glutathione,c
MAM00642m,2-hydroxy-17beta-estradiol-4-S-glutathione,m
MAM00643c,2-hydroxy-3-(4-hydroxyphenyl)propenoate,c
MAM00644c,2-hydroxy-3-methoxy-17beta-estradiol,c
MAM00645c,2-hydroxy-3-methoxyestrone,c
MAM00646c,2-hydroxy-3-oxopropanoate,c
MAM00647c,2-hydroxy-3-phenylpropenoate,c
MAM00648c,2-hydroxybutyrate,c
MAM00648e,2-hydroxybutyrate,e
MAM00649c,2-hydroxyestradiol-17beta,c
MAM00650c,2-hydroxyestrone,c
MAM00651c,2-hydroxyestrone-1-S-glutathione,c
MAM00651m,2-hydroxyestrone-1-S-glutathione,m
MAM00652c,2-hydroxyestrone-4-S-glutathione,c
MAM00652m,2-hydroxyestrone-4-S-glutathione,m
MAM00653c,2-hydroxyglutarate,c
MAM00654c,2-hydroxyphenylacetate,c
MAM00656c,2-lysolecithin pool,c
MAM00657m,2-methoxy-6-(all-trans-decaprenyl)phenol,m
MAM00658m,"2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol",m
MAM00659c,2-methoxyestradiol-17beta,c
MAM00660c,2-methoxyestrone,c
MAM00661c,2-methyl-3-oxopropanoate,c
MAM00661m,2-methyl-3-oxopropanoate,m
MAM00662m,2-methylacetoacetyl-CoA,m
MAM00663m,2-methylbutyryl-CoA,m
MAM00664m,2-methylbutyrylglycine,m
MAM00665c,2-methylcitrate,c
MAM00665e,2-methylcitrate,e
MAM00666m,2-methylglutaconic acid,m
MAM00667m,2-methylglutaconyl-CoA,m
MAM00668c,2-naphthol,c
MAM00669c,2-oxo-3-methylvalerate,c
MAM00669m,2-oxo-3-methylvalerate,m
MAM00670c,2-oxoadipate,c
MAM00670m,2-oxoadipate,m
MAM00671c,2-oxobutyrate,c
MAM00671m,2-oxobutyrate,m
MAM00672c,2-oxoglutaramate,c
MAM00672m,2-oxoglutaramate,m
MAM00673c,2-phenylacetamide,c
MAM00674c,2-phospho-D-glycerate,c
MAM00675c,2-phosphoglycolate,c
MAM00676c,2-S-glutathionyl acetate,c
MAM00677c,"2-trans,6-trans-farnesal",c
MAM00678m,2-trans-4-cis-decadienoyl-CoA,m
MAM00679c,"2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA",c
MAM00680c,"2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA",c
MAM00681c,"2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA",c
MAM00682m,"2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA",m
MAM00683c,3-(acyloxy)acyl group of bacterial toxin,c
MAM00684c,3-(methylthio)propionic acid,c
MAM00687m,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",m
MAM00688m,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA",m
MAM00689m,"3(S),12(R)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA",m
MAM00690m,"3(S),12(S)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA",m
MAM00691m,"3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",m
MAM00692m,"3(S),6(R)-dihydroxy-tetradec-(8Z)-enoate",m
MAM00693m,"3(S),6(S)-dihydroxy-tetradec-(8Z)-enoate",m
MAM00694m,"3(S),8(R)-dihydroxy-(6E,10Z)-hexadecadienoate",m
MAM00695m,"3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate",m
MAM00696m,"3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA",m
MAM00697m,"3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA",m
MAM00698c,"3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA",c
MAM00699c,3(S)-hydroxy-11-cis-docosenoyl-CoA,c
MAM00700c,3(S)-hydroxy-11-cis-eicosenoyl-CoA,c
MAM00700m,3(S)-hydroxy-11-cis-eicosenoyl-CoA,m
MAM00701c,3(S)-hydroxy-13-cis-docosenoyl-CoA,c
MAM00701m,3(S)-hydroxy-13-cis-docosenoyl-CoA,m
MAM00702c,3(S)-hydroxy-13-cis-eicosenoyl-CoA,c
MAM00702m,3(S)-hydroxy-13-cis-eicosenoyl-CoA,m
MAM00703m,"3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA",m
MAM00704c,3(S)-hydroxy-3-oxo-eicosadienoyl-CoA,c
MAM00705m,"3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA",m
MAM00706m,3(S)-hydroxy-4-methyl-pentanoyl-CoA,m
MAM00707c,3(S)-hydroxy-9-cis-eicosenoyl-CoA,c
MAM00708c,"3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA",c
MAM00709c,3(S)-hydroxy-cis-15-tetracosaenoyl-CoA,c
MAM00710c,3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA,c
MAM00710m,3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA,m
MAM00711c,"3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA",c
MAM00712c,"3(S)-hydroxy-docosa-13,16,19-all-cis-trienoyl-CoA",c
MAM00713c,"3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA",c
MAM00714c,"3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA",c
MAM00715c,3(S)-hydroxy-hexacosenoyl-CoA,c
MAM00716c,"3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA",c
MAM00718c,"3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA",c
MAM00719c,"3,3,5-triiodo-L-thyronine-beta-D-glucuronoside",c
MAM00720c,"3,3-diiodo-L-thyronine",c
MAM00721c,"3,3-diiodo-L-thyronine-4-O-sulfate",c
MAM00722c,"3,3-diiodo-L-thyronine-beta-D-glucuronoside",c
MAM00723c,"3,4-dihydro-1,4-benzothiazine-3-carboxylate",c
MAM00724c,"3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene",c
MAM00725m,"3,4-dihydroxy-5-all-trans-decaprenylbenzoate",m
MAM00726c,"3,4-dihydroxymandelaldehyde",c
MAM00727c,"3,4-dihydroxymandelate",c
MAM00728c,"3,4-dihydroxyphenylacetaldehyde",c
MAM00729c,"3,4-dihydroxyphenylacetate",c
MAM00730c,"3,4-dihydroxyphenylethyleneglycol",c
MAM00730e,"3,4-dihydroxyphenylethyleneglycol",e
MAM00731c,"3,4-epoxynonanal",c
MAM00732c,"3,5,3,5-tetraiodo-L-thyronine-beta-D-glucuronoside",c
MAM00733c,"3,5,3-triiodo-L-thyronine-beta-D-glucuronoside",c
MAM00734c,"3,5,3-triiodothyronine-4-sulfate",c
MAM00734e,"3,5,3-triiodothyronine-4-sulfate",e
MAM00735c,"3,5-dihydroxy-3,4-dihydro-1,4-benzothiazine",c
MAM00736c,"3,5-diiodo-L-thyronine",c
MAM00737c,"3,5-diiodo-L-thyronine-4-O-sulfate",c
MAM00738c,"3,5-diiodo-L-thyronine-beta-D-glucuronoside",c
MAM00739c,"3,5-diiodo-L-tyrosine",c
MAM00740m,"3,5-dioxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m
MAM00741m,"3,5-dioxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",m
MAM00742c,"3,7,24THCA",c
MAM00742m,"3,7,24THCA",m
MAM00743c,"3,7,24THCA-CoA",c
MAM00744c,"3,8-LD1",c
MAM00744e,"3,8-LD1",e
MAM00745c,"3alpha,12alpha-dihydroxy-5beta-cholanate",c
MAM00746m,"3alpha,7alpha,12alpha,24(S)-tetrahydroxy-5beta-cholestan-27-al",m
MAM00750c,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al",c
MAM00750m,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al",m
MAM00751m,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al",m
MAM00752c,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate",c
MAM00752m,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate",m
MAM00753m,"3alpha,7alpha,24(S)-trihydroxy-5beta-cholestan-27-al",m
MAM00756c,"3alpha,7alpha-dihydroxy-5beta-cholestan-26-al",c
MAM00756m,"3alpha,7alpha-dihydroxy-5beta-cholestan-26-al",m
MAM00757m,"3alpha,7alpha-dihydroxy-5beta-cholestan-27-al",m
MAM00758c,"3alpha,7alpha-dihydroxy-5beta-cholestanate",c
MAM00758m,"3alpha,7alpha-dihydroxy-5beta-cholestanate",m
MAM00760c,3-amino-propanal,c
MAM00761m,"3beta,7alpha-dihydroxy-5-cholestenoate",m
MAM00763m,3beta-hydroxy-5-cholestenal,m
MAM00764m,3beta-hydroxy-5-cholestene-27-oate,m
MAM00765m,3-carboxy-1-hydroxypropyl-ThPP,m
MAM00766c,3-carboxy-alpha-chromanol,c
MAM00766m,3-carboxy-alpha-chromanol,m
MAM00767m,3-decaprenyl-4-hydroxybenzoate,m
MAM00768c,3-dehydro-L-gulonate,c
MAM00769c,3-dehydrosphinganine,c
MAM00770m,3-demethylubiquinol-10,m
MAM00771c,3-deoxy-D-glycero-D-galacto-2-nonulosonic acid,c
MAM00771e,3-deoxy-D-glycero-D-galacto-2-nonulosonic acid,e
MAM00772c,3-deoxy-D-glycero-D-galacto-2-nonulosonic acid-9-phosphate,c
MAM00773m,"3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA",m
MAM00774c,3-hydroxyacyl group of bacterial toxin,c
MAM00775c,3-hydroxyanthranilate,c
MAM00776c,3-hydroxydocosanoyl-CoA,c
MAM00776m,3-hydroxydocosanoyl-CoA,m
MAM00777c,3-hydroxyeicosanoyl-CoA,c
MAM00777m,3-hydroxyeicosanoyl-CoA,m
MAM00778c,3-hydroxyheneicosanoyl-CoA,c
MAM00778m,3-hydroxyheneicosanoyl-CoA,m
MAM00779c,3-hydroxyheptadecanoyl-[ACP],c
MAM00780m,3-hydroxyheptadecanoyl-CoA,m
MAM00781c,3-hydroxyheptanoyl-[ACP],c
MAM00782m,3-hydroxyheptanoyl-CoA,m
MAM00783c,3-hydroxyhexacosanoyl-CoA,c
MAM00784m,3-hydroxyisobutyrate,m
MAM00785m,3-hydroxyisobutyryl-CoA,m
MAM00786c,3-hydroxykynurenamine,c
MAM00787c,3-hydroxykynurenine-O-beta-D-glucoside,c
MAM00788c,3-hydroxy-L-kynurenine,c
MAM00789c,"3-hydroxy-N6,N6,N6-trimethyl-L-lysine",c
MAM00790c,3-hydroxynonadecanoyl-CoA,c
MAM00790m,3-hydroxynonadecanoyl-CoA,m
MAM00791c,3-hydroxynonanoyl-[ACP],c
MAM00792m,3-hydroxynonanoyl-CoA,m
MAM00793c,3-hydroxyoctadecanoyl-CoA,c
MAM00793m,3-hydroxyoctadecanoyl-CoA,m
MAM00794c,3-hydroxypentadecanoyl-[ACP],c
MAM00795m,3-hydroxypentadecanoyl-CoA,m
MAM00796c,3-hydroxypentanoyl-[ACP],c
MAM00797m,3-hydroxypentanoyl-CoA,m
MAM00799m,3-hydroxypropionyl-CoA,m
MAM00800c,3-hydroxytetracosanoyl-CoA,c
MAM00802c,3-hydroxytricosanoyl-CoA,c
MAM00803c,3-hydroxytridecanoyl-[ACP],c
MAM00804m,3-hydroxytridecanoyl-CoA,m
MAM00805c,3-hydroxyundecanoyl-[ACP],c
MAM00806m,3-hydroxyundecanoyl-CoA,m
MAM00807c,3-iodo-L-tyrosine,c
MAM00808c,3-isoLM1,c
MAM00809c,3-keto-4-methylzymosterol,c
MAM00810e,3-keto-beta-D-galactose,e
MAM00811c,"3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA",c
MAM00812e,3-ketolactose,e
MAM00815c,3-mercaptolactate,c
MAM00816c,3-mercaptolactate-cysteine-disulfide,c
MAM00816e,3-mercaptolactate-cysteine-disulfide,e
MAM00817m,3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate,m
MAM00818c,3-methoxy-4-hydroxyphenylacetaldehyde,c
MAM00819c,3-methoxy-4-hydroxyphenylethyleneglycol,c
MAM00820c,3-methoxy-4-hydroxyphenylglycolaldehyde,c
MAM00821c,3-methoxytyramine,c
MAM00822c,3-methyl-2-oxobutanoate-dehydrogenase,c
MAM00823c,3-methyl-2-oxobutanoate-dehydrogenase-phosphate,c
MAM00824c,3-methyl-2-oxobutyrate,c
MAM00824m,3-methyl-2-oxobutyrate,m
MAM00825m,3-methylcrotonoylglycine,m
MAM00826m,3-methylcrotonyl-CoA,m
MAM00827m,3-methylglutaconyl-CoA,m
MAM00828c,3-monoiodo-L-thyronine,c
MAM00829c,3-monoiodo-L-thyronine-4-O-sulfate,c
MAM00830c,3-O-methyldopa,c
MAM00831m,3-oxo-(2S)-methylisocapryloyl-CoA,m
MAM00834m,"3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA",m
MAM00835c,"3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate",c
MAM00835m,"3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate",m
MAM00836m,"3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA",m
MAM00837c,"3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate",c
